GEOGRAPHY,ECODE,AREA_NAME,BAND,BP_PRE_1900,BP_1900_1918,BP_1919_1929,BP_1930_1939,BP_1945_1954,BP_1955_1964,BP_1965_1972,BP_1973_1982,BP_1983_1992,BP_1993_1999,BP_2000_2009,BP_2010_2015,BP_UNKNOWN,ALL_PROPERTIES
LAUA,E09000007,Camden,All,"50,280","3,940","2,810","6,890","3,700","7,590","7,670","7,500","3,040","3,230","5,510","2,840","1,250","106,230"
LAUA,E09000007,Camden,A,"2,570",70,70,80,80,120,170,210,2.5,20,190,10,60,"3,640"
LAUA,E09000007,Camden,B,"2,380",170,270,980,860,"1,590","1,930","2,030",130,50,640,680,150,"11,870"
LAUA,E09000007,Camden,C,"6,920",630,790,"2,270","1,080","2,410","2,380","1,830",510,320,680,160,160,"20,120"
LAUA,E09000007,Camden,D,"12,220","1,250",380,"1,700","1,330","1,980","1,850","1,540",800,750,790,520,280,"25,370"
LAUA,E09000007,Camden,E,"10,730",790,180,810,200,450,480,870,650,670,"1,030",590,260,"17,690"
LAUA,E09000007,Camden,F,"6,150",370,370,630,50,340,210,430,280,540,"1,080",450,120,"11,020"
LAUA,E09000007,Camden,G,"6,930",420,390,270,60,510,560,510,500,630,850,340,130,"12,090"
LAUA,E09000007,Camden,H,"2,390",250,360,160,40,190,90,80,180,270,260,90,90,"4,450"
LAUA,E09000008,Croydon,All,"30,550","15,130","10,060","29,180","6,590","14,720","11,460","9,960","6,780","4,010","6,920","3,480","1,850","150,680"
LAUA,E09000008,Croydon,A,"1,210",250,30,230,20,120,290,310,160,30,40,130,90,"2,920"
LAUA,E09000008,Croydon,B,"7,260","1,650",340,940,440,"3,570","2,180","2,090","1,690",150,630,380,400,"21,720"
LAUA,E09000008,Croydon,C,"13,470","3,980","1,020","4,680","1,830","5,910","3,890","3,060","2,490","1,160","3,320","1,480",700,"46,980"
LAUA,E09000008,Croydon,D,"6,590","5,430","3,850","8,230","1,680","1,290","2,820","2,450","1,100","1,840","1,590",790,270,"37,940"
LAUA,E09000008,Croydon,E,"1,240","1,690","2,410","8,550","1,600","1,670","1,280",950,530,360,730,480,140,"21,630"
LAUA,E09000008,Croydon,F,470,"1,080","1,460","4,410",700,"1,280",540,460,410,120,350,110,70,"11,460"
LAUA,E09000008,Croydon,G,270,920,840,"2,000",320,830,450,600,380,330,230,110,140,"7,410"
LAUA,E09000008,Croydon,H,50,130,110,130,10,40,20,30,20,20,40,10,30,630
LAUA,E09000009,Ealing,All,"18,100","22,860","10,270","33,640","5,320","6,280","7,000","8,830","5,840","3,240","6,510","3,970",340,"132,190"
LAUA,E09000009,Ealing,A,810,480,110,310,110,300,740,600,50,20,320,280,20,"4,130"
LAUA,E09000009,Ealing,B,"1,040","1,270",360,"1,390",620,"1,290","2,310","2,410","1,030",240,510,650,40,"13,160"
LAUA,E09000009,Ealing,C,"4,700","4,690","1,280","5,050","2,130","2,330","1,770","2,950","2,630","1,080","1,870","1,000",80,"31,560"
LAUA,E09000009,Ealing,D,"4,350","4,510","3,690","18,310","1,720","1,620","1,250","2,060","1,470","1,040","2,310","1,060",80,"43,460"
LAUA,E09000009,Ealing,E,"3,560","5,680","2,820","5,600",410,390,640,590,430,560,990,660,50,"22,350"
LAUA,E09000009,Ealing,F,"1,570","3,500","1,320","1,800",150,230,240,100,120,140,390,170,30,"9,760"
LAUA,E09000009,Ealing,G,"1,750","2,440",670,"1,010",160,100,60,110,110,140,100,140,30,"6,800"
LAUA,E09000009,Ealing,H,320,290,30,170,20,40,2.5,2.5,2.5,20,30,20,20,960
LAUA,E09000010,Enfield,All,"13,320","15,970","8,830","36,020","5,540","8,120","8,200","6,100","5,920","5,440","7,350","2,030",170,"122,990"
LAUA,E09000010,Enfield,A,400,330,40,230,170,"1,230","2,510",160,2.5,50,90,10,10,"5,220"
LAUA,E09000010,Enfield,B,"1,330",770,140,950,620,850,"1,310","1,800","2,060","1,040",400,170,20,"11,480"
LAUA,E09000010,Enfield,C,"5,300","4,670","1,560","7,020","1,530","2,000","2,250","2,000","1,990","1,680","2,530",880,60,"33,460"
LAUA,E09000010,Enfield,D,"4,280","4,640","2,640","12,300","2,210","2,370","1,250","1,400","1,000","1,350","2,240",510,50,"36,240"
LAUA,E09000010,Enfield,E,"1,310","3,040","2,890","8,880",490,570,480,400,490,670,"1,320",250,10,"20,820"
LAUA,E09000010,Enfield,F,330,"1,570",780,"3,980",330,370,200,200,250,410,500,120,10,"9,030"
LAUA,E09000010,Enfield,G,320,880,680,"2,450",160,610,160,100,100,200,160,40,10,"5,850"
LAUA,E09000010,Enfield,H,70,70,90,200,30,130,40,30,30,40,110,50,10,890
LAUA,E09000011,Greenwich,All,"18,530","8,380","4,090","17,320","7,080","11,920","5,890","10,310","4,030","3,810","10,020","6,420",890,"108,690"
LAUA,E09000011,Greenwich,A,510,190,230,530,870,"2,910","1,940","2,590",290,90,10,10,60,"10,230"
LAUA,E09000011,Greenwich,B,"3,410",870,200,750,"1,700","3,680","1,850","2,900","1,420",710,"1,470","1,680",230,"20,870"
LAUA,E09000011,Greenwich,C,"5,930","3,410","1,160","6,620","2,620","3,930","1,490","3,590","1,670","1,210","5,730","2,290",280,"39,950"
LAUA,E09000011,Greenwich,D,"4,860","2,250","1,550","4,210","1,270",880,340,880,350,"1,360","2,130","1,180",160,"21,410"
LAUA,E09000011,Greenwich,E,"1,940",900,660,"4,240",380,360,180,240,230,280,460,710,70,"10,640"
LAUA,E09000011,Greenwich,F,860,520,180,640,190,100,50,40,20,60,140,390,30,"3,220"
LAUA,E09000011,Greenwich,G,840,230,110,310,70,50,30,70,50,70,40,150,40,"2,050"
LAUA,E09000011,Greenwich,H,190,30,10,20,2.5,2.5,10,2.5,2.5,20,30,10,20,340
LAUA,E09000012,Hackney,All,"33,760","6,590","1,820","7,560","10,300","9,940","6,020","6,420","3,610","4,090","10,540","6,280","1,720","108,650"
LAUA,E09000012,Hackney,A,"1,870",500,70,620,840,950,330,60,10,90,250,440,700,"6,710"
LAUA,E09000012,Hackney,B,"5,230","1,300",760,"4,710","5,930","5,960","3,280","1,830",700,570,870,70,320,"31,530"
LAUA,E09000012,Hackney,C,"9,900","1,950",650,"1,690","2,540","2,730","2,100","3,150","1,560","1,290","3,660","1,710",280,"33,190"
LAUA,E09000012,Hackney,D,"7,630","1,370",190,220,630,270,270,"1,250",950,"1,280","4,070","2,800",250,"21,170"
LAUA,E09000012,Hackney,E,"5,720",790,90,160,220,30,40,90,370,660,"1,410","1,080",130,"10,790"
LAUA,E09000012,Hackney,F,"2,600",550,60,140,110,2.5,2.5,20,20,200,220,160,30,"4,100"
LAUA,E09000012,Hackney,G,800,130,20,30,30,0,2.5,2.5,10,10,50,30,10,"1,110"
LAUA,E09000012,Hackney,H,20,2.5,0,2.5,2.5,0,2.5,2.5,2.5,2.5,10,2.5,10,50
LAUA,E09000013,Hammersmith and Fulham,All,"44,510","7,140","3,370","5,580","2,190","3,050","3,010","3,560","3,870","1,930","4,250","2,160",540,"85,150"
LAUA,E09000013,Hammersmith and Fulham,A,690,40,160,"1,150",160,150,600,170,10,20,260,340,60,"3,800"
LAUA,E09000013,Hammersmith and Fulham,B,"1,000",310,320,"1,100",430,610,670,740,300,80,130,70,20,"5,770"
LAUA,E09000013,Hammersmith and Fulham,C,"5,640",360,430,"1,300",550,"1,570","1,040","1,410",860,320,570,110,100,"14,250"
LAUA,E09000013,Hammersmith and Fulham,D,"14,580","1,830","1,280","1,120",810,540,420,620,690,390,"1,300",610,130,"24,310"
LAUA,E09000013,Hammersmith and Fulham,E,"8,820","1,930",930,330,170,140,90,270,530,460,860,440,100,"15,060"
LAUA,E09000013,Hammersmith and Fulham,F,"5,650","1,120",110,370,60,20,100,240,360,410,370,170,60,"9,030"
LAUA,E09000013,Hammersmith and Fulham,G,"6,850","1,370",130,190,20,30,60,100,870,220,580,300,60,"10,770"
LAUA,E09000013,Hammersmith and Fulham,H,"1,290",190,10,20,2.5,0,20,10,270,30,180,120,20,"2,160"
LAUA,E09000014,Haringey,All,"41,290","19,950","7,900","4,540","2,480","3,710","7,500","6,580","2,930","2,480","4,620","2,300",380,"106,650"
LAUA,E09000014,Haringey,A,"2,770",830,160,70,100,600,"2,360",440,60,10,90,60,30,"7,560"
LAUA,E09000014,Haringey,B,"7,360","2,320",400,300,380,860,"1,970","2,390",800,490,620,430,110,"18,400"
LAUA,E09000014,Haringey,C,"12,360","5,880","2,640","1,530","1,000","1,290","1,800","1,840","1,300",740,"1,750",890,110,"33,140"
LAUA,E09000014,Haringey,D,"10,040","5,370","2,620","1,290",700,570,850,"1,340",460,760,"1,430",560,60,"26,040"
LAUA,E09000014,Haringey,E,"4,780","2,380",810,480,170,260,340,420,170,250,400,240,30,"10,740"
LAUA,E09000014,Haringey,F,"2,290","1,470",610,420,40,60,50,40,60,90,210,60,30,"5,420"
LAUA,E09000014,Haringey,G,"1,560","1,600",500,360,80,60,110,100,80,100,70,40,10,"4,650"
LAUA,E09000014,Haringey,H,140,100,160,110,20,20,20,10,10,30,50,40,10,700
LAUA,E09000015,Harrow,All,"2,420","7,300","9,740","40,030","4,390","4,280","3,780","4,230","3,970","1,300","4,340","2,430",160,"88,360"
LAUA,E09000015,Harrow,A,60,110,60,100,20,2.5,50,70,20,10,10,60,10,590
LAUA,E09000015,Harrow,B,130,300,160,780,220,240,310,490,320,60,300,120,10,"3,440"
LAUA,E09000015,Harrow,C,770,"2,490","1,070","5,110","1,800","1,370","1,100","1,780","1,460",290,"1,060",940,40,"19,290"
LAUA,E09000015,Harrow,D,670,"2,570","2,990","14,750","1,160",950,850,990,890,250,"1,230",780,30,"28,100"
LAUA,E09000015,Harrow,E,420,970,"3,290","13,620",480,490,420,270,450,290,800,300,20,"21,810"
LAUA,E09000015,Harrow,F,140,400,"1,360","3,460",290,490,280,240,410,160,480,110,10,"7,830"
LAUA,E09000015,Harrow,G,170,370,690,"1,950",370,620,660,340,340,150,360,70,20,"6,110"
LAUA,E09000015,Harrow,H,70,80,110,250,50,110,100,50,90,100,110,50,10,"1,180"
LAUA,E09000016,Havering,All,"1,730","3,510","3,900","34,620","16,050","14,540","7,980","5,460","3,710","2,060","5,380","3,180",450,"102,570"
LAUA,E09000016,Havering,A,50,110,50,220,"2,080",560,880,540,150,260,130,50,80,"5,160"
LAUA,E09000016,Havering,B,200,300,190,"1,150","1,620","2,110","1,750","1,230",760,240,640,350,110,"10,640"
LAUA,E09000016,Havering,C,940,"1,390","1,010","4,840","7,660","2,360","1,740","1,460","1,070",510,"2,100","1,480",120,"26,670"
LAUA,E09000016,Havering,D,290,810,"1,370","17,180","2,920","4,960","2,730","1,260",760,430,"1,720",930,60,"35,400"
LAUA,E09000016,Havering,E,90,420,590,"6,890","1,240","3,580",500,410,380,260,450,190,40,"15,050"
LAUA,E09000016,Havering,F,70,240,290,"3,460",330,640,170,220,380,200,180,120,20,"6,320"
LAUA,E09000016,Havering,G,80,210,390,840,180,330,200,330,160,160,110,40,20,"3,030"
LAUA,E09000016,Havering,H,10,40,20,40,10,20,10,30,40,10,50,30,10,300
LAUA,E09000017,Hillingdon,All,"2,060","3,040","8,250","35,120","11,060","10,830","7,810","7,950","8,460","3,950","5,800","3,910",270,"108,510"
LAUA,E09000017,Hillingdon,A,40,30,20,110,30,160,70,30,20,10,260,100,10,890
LAUA,E09000017,Hillingdon,B,140,140,110,560,250,600,520,"1,440","1,390",270,190,90,20,"5,720"
LAUA,E09000017,Hillingdon,C,340,440,340,"3,450","2,000","3,330","2,600","3,130","3,230","1,080","1,900","1,510",70,"23,410"
LAUA,E09000017,Hillingdon,D,900,"1,460","4,970","18,380","5,510","3,360","2,430","2,140","1,860","1,320","1,730",990,100,"45,150"
LAUA,E09000017,Hillingdon,E,350,590,"1,200","8,140","2,080","1,670",760,520,820,640,800,660,30,"18,260"
LAUA,E09000017,Hillingdon,F,150,200,960,"3,700",800,"1,120",840,260,630,300,380,330,30,"9,690"
LAUA,E09000017,Hillingdon,G,110,180,590,720,370,540,570,390,500,320,470,190,20,"4,960"
LAUA,E09000017,Hillingdon,H,30,10,60,60,20,40,10,30,20,30,70,30,10,430
LAUA,E09000018,Hounslow,All,"11,570","6,410","9,160","22,250","6,160","6,870","6,700","7,390","5,820","5,010","8,110","3,380",260,"99,090"
LAUA,E09000018,Hounslow,A,420,170,160,200,50,100,100,90,270,70,200,200,10,"2,040"
LAUA,E09000018,Hounslow,B,700,390,220,730,360,780,"1,850","1,920",740,510,330,80,60,"8,670"
LAUA,E09000018,Hounslow,C,"1,960","1,020",760,"4,600","1,660","2,640","3,030","2,660","1,920","1,210","3,150","1,160",60,"25,840"
LAUA,E09000018,Hounslow,D,"3,780","1,990","3,870","11,230","3,470","2,200","1,300","1,890","2,190","1,870","2,480","1,100",70,"37,410"
LAUA,E09000018,Hounslow,E,"1,790",830,"2,780","4,420",460,850,290,570,320,740,"1,140",530,30,"14,760"
LAUA,E09000018,Hounslow,F,"1,470",700,960,770,100,180,30,130,140,320,630,230,10,"5,670"
LAUA,E09000018,Hounslow,G,"1,030","1,090",390,280,50,120,90,120,230,220,130,60,10,"3,820"
LAUA,E09000018,Hounslow,H,420,230,30,20,10,2.5,2.5,10,20,60,40,30,10,880
LAUA,E09000019,Islington,All,"38,700","8,070","1,450","3,000","5,610","6,250","6,980","10,740","2,400","3,140","9,680","5,370","3,970","105,370"
LAUA,E09000019,Islington,A,"2,110",90,2.5,2.5,70,60,130,30,0,2.5,810,890,170,"4,360"
LAUA,E09000019,Islington,B,"1,510",130,190,240,570,630,"1,020","1,580",10,10,20,150,120,"6,180"
LAUA,E09000019,Islington,C,"7,480","1,240",570,"1,700","2,680","3,740","3,670","4,490",620,560,"1,350",230,"1,020","29,340"
LAUA,E09000019,Islington,D,"11,080","3,090",430,940,"1,960","1,540","1,860","3,740",830,760,"2,940","1,300","1,380","31,840"
LAUA,E09000019,Islington,E,"7,250","2,170",90,30,220,180,210,640,460,930,"2,840","1,810",610,"17,420"
LAUA,E09000019,Islington,F,"4,050",790,70,40,60,80,30,160,330,590,"1,250",780,420,"8,650"
LAUA,E09000019,Islington,G,"4,560",520,90,50,50,40,50,100,150,240,440,180,230,"6,680"
LAUA,E09000019,Islington,H,660,40,20,2.5,2.5,2.5,2.5,2.5,2.5,40,50,30,40,900
LAUA,E09000020,Kensington and Chelsea,All,"56,330","2,220","1,320","6,110","1,920","3,310","2,970","4,850","2,370","1,920","2,460","1,120","1,230","88,110"
LAUA,E09000020,Kensington and Chelsea,A,"1,080",2.5,0,30,10,150,140,130,0,0,20,260,80,"1,890"
LAUA,E09000020,Kensington and Chelsea,B,"1,000",40,50,330,140,370,480,820,160,10,10,30,110,"3,520"
LAUA,E09000020,Kensington and Chelsea,C,"3,440",310,180,"1,410",270,560,690,"1,650",390,170,140,60,180,"9,460"
LAUA,E09000020,Kensington and Chelsea,D,"8,770",330,250,"1,000",400,440,290,840,340,360,460,90,200,"13,770"
LAUA,E09000020,Kensington and Chelsea,E,"8,940",470,160,"1,160",240,370,280,490,250,260,310,70,190,"13,190"
LAUA,E09000020,Kensington and Chelsea,F,"8,710",240,120,790,130,280,250,150,220,250,460,160,140,"11,900"
LAUA,E09000020,Kensington and Chelsea,G,"13,560",570,220,"1,010",460,680,490,480,560,440,660,310,150,"19,570"
LAUA,E09000020,Kensington and Chelsea,H,"10,810",250,350,380,280,470,350,300,450,440,410,160,180,"14,820"
LAUA,E09000021,Kingston upon Thames,All,"9,460","5,040","4,070","19,680","4,360","4,460","4,490","3,550","2,800","3,450","2,850","1,530",230,"65,950"
LAUA,E09000021,Kingston upon Thames,A,60,50,10,30,2.5,2.5,10,2.5,100,20,120,130,10,550
LAUA,E09000021,Kingston upon Thames,B,520,410,80,230,130,240,650,200,310,90,50,100,20,"3,000"
LAUA,E09000021,Kingston upon Thames,C,"2,190",980,410,"1,720","1,600","1,830","1,640","1,720","1,170",730,460,220,80,"14,740"
LAUA,E09000021,Kingston upon Thames,D,"3,480","1,460","1,290","5,710","1,690","1,240","1,170",890,610,"1,080",880,470,50,"20,020"
LAUA,E09000021,Kingston upon Thames,E,"1,430",750,"1,140","7,370",620,540,390,290,150,740,760,280,30,"14,480"
LAUA,E09000021,Kingston upon Thames,F,"1,020",880,670,"3,280",170,300,380,280,170,420,360,220,20,"8,170"
LAUA,E09000021,Kingston upon Thames,G,690,460,380,"1,180",120,170,180,130,190,360,130,60,10,"4,050"
LAUA,E09000021,Kingston upon Thames,H,80,50,100,150,30,140,80,30,110,40,80,40,20,940
LAUA,E09000022,Lambeth,All,"53,500","4,600","4,010","16,350","8,090","9,280","8,320","8,620","5,050","4,080","8,930","5,320","1,810","137,960"
LAUA,E09000022,Lambeth,A,980,120,50,430,580,370,"1,330",710,160,60,20,50,60,"4,910"
LAUA,E09000022,Lambeth,B,"5,050",480,810,"6,820","4,560","4,790","3,750","3,300","1,510",390,490,680,370,"32,990"
LAUA,E09000022,Lambeth,C,"18,380","1,510","1,230","3,830","2,260","3,040","2,100","2,100","1,100",900,"2,220",920,450,"40,030"
LAUA,E09000022,Lambeth,D,"14,350","1,010",460,"3,030",480,830,690,"2,170","1,580",890,"2,610","1,990",450,"30,510"
LAUA,E09000022,Lambeth,E,"6,360",550,850,"1,480",180,190,360,310,480,620,"1,770","1,090",200,"14,450"
LAUA,E09000022,Lambeth,F,"4,970",540,430,560,20,40,90,20,190,540,"1,000",350,170,"8,930"
LAUA,E09000022,Lambeth,G,"3,160",380,180,210,10,10,0,10,30,560,620,80,70,"5,330"
LAUA,E09000022,Lambeth,H,260,10,0,2.5,0,10,2.5,2.5,2.5,120,200,170,30,810
LAUA,E09000023,Lewisham,All,"36,060","8,770","11,100","12,260","5,430","7,210","8,820","7,440","4,960","3,970","6,840","4,350","4,950","122,160"
LAUA,E09000023,Lewisham,A,"1,210",140,290,440,520,890,"1,770","1,190",130,130,360,70,490,"7,620"
LAUA,E09000023,Lewisham,B,"8,220","1,430","1,100","2,400","2,370","3,270","3,980","2,360","1,760","1,080","2,560","1,360","1,920","33,810"
LAUA,E09000023,Lewisham,C,"13,170","2,930","7,340","1,930","1,770","1,900","1,780","2,820","2,000","1,430","2,640","2,100","1,520","43,340"
LAUA,E09000023,Lewisham,D,"8,900","2,920","1,410","5,420",620,870,820,850,810,"1,080",880,490,690,"25,760"
LAUA,E09000023,Lewisham,E,"2,410",670,740,"1,610",110,210,350,180,150,180,310,300,160,"7,380"
LAUA,E09000023,Lewisham,F,"1,270",530,140,370,40,30,80,30,100,40,60,30,60,"2,760"
LAUA,E09000023,Lewisham,G,770,140,60,100,10,50,30,10,10,20,20,20,70,"1,310"
LAUA,E09000023,Lewisham,H,120,2.5,2.5,2.5,0,10,2.5,0,2.5,2.5,10,2.5,40,180
LAUA,E09000024,Merton,All,"9,850","12,940","10,620","21,460","3,780","2,260","3,550","4,220","4,760","2,700","4,020","2,140",560,"82,850"
LAUA,E09000024,Merton,A,40,60,30,110,10,120,190,370,50,20,20,20,30,"1,040"
LAUA,E09000024,Merton,B,880,940,300,"1,390",810,450,810,970,940,310,260,20,80,"8,150"
LAUA,E09000024,Merton,C,"2,560","2,310","1,110","6,000","1,630",690,"1,500","1,310","1,870",510,"1,460","1,120",160,"22,210"
LAUA,E09000024,Merton,D,"2,300","4,410","5,810","8,270",860,440,390,"1,080","1,140",800,"1,360",560,100,"27,510"
LAUA,E09000024,Merton,E,"1,920","2,640","1,760","4,510",220,180,140,180,350,490,430,190,60,"13,040"
LAUA,E09000024,Merton,F,990,"1,420",900,770,100,70,130,80,130,350,220,80,30,"5,280"
LAUA,E09000024,Merton,G,880,870,520,240,120,250,370,180,160,160,130,30,60,"3,960"
LAUA,E09000024,Merton,H,290,290,210,160,50,80,20,50,120,70,150,120,40,"1,650"
LAUA,E09000025,Newham,All,"36,630","11,920","3,880","2,680","3,360","8,850","7,100","6,500","6,290","5,750","9,780","5,950",940,"109,620"
LAUA,E09000025,Newham,A,"1,410",330,40,80,140,700,"1,200",190,330,350,210,90,70,"5,120"
LAUA,E09000025,Newham,B,"10,030","2,110",570,710,"1,480","5,060","3,700","2,980","1,860","1,160","1,470",520,420,"32,070"
LAUA,E09000025,Newham,C,"18,520","7,650","2,380","1,500","1,420","2,750","1,810","2,560","1,940","2,300","3,970","1,780",220,"48,810"
LAUA,E09000025,Newham,D,"5,850","1,720",880,390,300,330,390,750,"1,570","1,470","2,370","3,290",190,"19,500"
LAUA,E09000025,Newham,E,640,90,10,10,20,10,10,10,570,440,"1,200",260,30,"3,280"
LAUA,E09000025,Newham,F,150,10,2.5,0,2.5,2.5,0,0,20,40,470,20,10,720
LAUA,E09000025,Newham,G,20,2.5,0,0,0,0,0,0,0,2.5,90,0,2.5,110
LAUA,E09000025,Newham,H,10,2.5,0,0,0,0,2.5,0,2.5,10,10,0,0,20
LAUA,E09000026,Redbridge,All,"8,580","19,660","10,780","26,020","7,410","6,180","3,760","2,960","4,480","3,550","7,680",990,210,"102,250"
LAUA,E09000026,Redbridge,A,180,320,100,120,100,280,550,20,20,50,30,60,10,"1,870"
LAUA,E09000026,Redbridge,B,"1,610","3,420",500,970,970,"1,110",660,590,880,590,"1,200",80,60,"12,630"
LAUA,E09000026,Redbridge,C,"2,450","4,940","1,070","2,360","3,070","2,300","1,370","1,140","1,960","1,400","3,390",450,60,"25,950"
LAUA,E09000026,Redbridge,D,"2,450","5,420","4,480","10,340","2,210","1,600",780,680,920,930,"1,810",200,40,"31,850"
LAUA,E09000026,Redbridge,E,"1,230","3,660","2,940","8,410",670,440,230,290,390,300,570,110,20,"19,250"
LAUA,E09000026,Redbridge,F,470,"1,340","1,240","2,880",260,230,80,160,230,140,260,50,2.5,"7,340"
LAUA,E09000026,Redbridge,G,180,520,450,920,130,230,90,70,60,130,340,30,20,"3,160"
LAUA,E09000026,Redbridge,H,10,30,10,10,10,10,2.5,2.5,10,20,70,10,10,200
LAUA,E09000027,Richmond upon Thames,All,"17,000","14,960","8,390","12,150","2,910","4,940","5,890","5,070","2,840","2,590","3,660","1,500","1,190","83,080"
LAUA,E09000027,Richmond upon Thames,A,70,50,50,20,20,2.5,40,120,2.5,30,70,10,110,590
LAUA,E09000027,Richmond upon Thames,B,380,330,310,70,20,260,410,160,50,20,40,10,70,"2,120"
LAUA,E09000027,Richmond upon Thames,C,"2,000","1,690",620,"1,400",430,"1,200","1,780","1,550",800,210,540,400,280,"12,890"
LAUA,E09000027,Richmond upon Thames,D,"3,350","2,560","1,990","3,430","1,010","1,970","1,450","1,590",790,430,870,460,280,"20,190"
LAUA,E09000027,Richmond upon Thames,E,"4,310","2,950","1,810","4,150",960,930,"1,150",930,610,580,760,320,170,"19,620"
LAUA,E09000027,Richmond upon Thames,F,"2,650","2,730","1,590","1,770",210,260,660,410,310,430,540,110,90,"11,760"
LAUA,E09000027,Richmond upon Thames,G,"2,970","3,930","1,680","1,100",220,280,380,280,230,660,550,120,140,"12,540"
LAUA,E09000027,Richmond upon Thames,H,"1,270",720,350,220,50,30,20,40,40,230,280,60,70,"3,360"
LAUA,E09000028,Southwark,All,"32,540","3,550","2,190","8,320","7,930","12,380","11,020","10,550","8,240","6,410","14,230","7,470","7,690","132,510"
LAUA,E09000028,Southwark,A,"1,140",210,170,"1,830","1,020","2,170","3,040",720,150,200,280,100,570,"11,570"
