"","MSOA11CD","pd_norm","pdiv_norm","Ppla_norm","Pp_norm","r_norm","mixed","ba_norm","log_mix","log_r","log_pop","log_bamean"
"228","E02000234",0.0285986917768001,0.088766532414633,0.0937372083503889,0.514227364123063,0.269710508009817,0.0586826120957166,0.485772635876937,-2.83561181245615,-1.31040608774963,-2.3672600677035,-0.722014591960739
"229","E02000235",0.00334854704195102,0.0201201451705653,0.0409332787556283,0.518448032835092,0.110035302019285,0.0117343461062582,0.481551967164908,-4.44523517289692,-2.20695403722787,-3.19581188526965,-0.730741125914752
"230","E02000236",0.00947068572705994,0.041287331120426,0.0757265656979124,0.366230438106255,0.249803913604628,0.025379008423743,0.633769561893745,-3.67383288665758,-1.38707901446131,-2.58062624617942,-0.456069857659634
"231","E02000237",0.00627618046337517,0.0244068581614729,0.0499386000818666,0.545306393647721,0.189357513922543,0.015341519312424,0.454693606352279,-4.17719244541651,-1.66411844270425,-2.99696102652448,-0.788131479494196
"232","E02000238",0.0217616909237678,0.0965851373629412,0.243553008595989,0.50262565547126,0.309998614516117,0.0591734141433545,0.49737434452874,-2.82728292337754,-1.17118745081578,-1.41242066571211,-0.698412328097205
"233","E02000239",0.0134484162146345,0.0567259404247306,0.144494474007368,0.3959702450546,0.174556155155159,0.0350871783196825,0.6040297549454,-3.34991950528251,-1.74550878306136,-1.93451401432444,-0.504131819106076
"234","E02000240",0.013820489978966,0.0536375280050421,0.2312730249693,0.482549903236675,0.360081550350848,0.0337290089920041,0.517450096763325,-3.38939701095081,-1.02142474443339,-1.4641563401113,-0.658842189867635
"235","E02000241",0.0362725521656511,0.160594342686,0.196479738027016,0.484929703080882,0.307033403154393,0.0984334474258256,0.515070296919118,-2.31837461981714,-1.18079873225061,-1.6271959673558,-0.66345188876145
"236","E02000242",0.048169877674844,0.224591599654084,0.299631600491199,0.391381192754949,0.262518883404796,0.136380738664464,0.608618807245051,-1.99230475568151,-1.33743226275761,-1.20520155729643,-0.496563139523766
"237","E02000243",0.0267415951426065,0.0946911400873723,0.110519852640196,0.607514414030138,0.274011735498769,0.0607163676149894,0.392485585969862,-2.80154196957169,-1.29458434322378,-2.20256011225937,-0.935255466077667
"238","E02000244",0.0353285351505691,0.147175888176024,0.151453131395825,0.479365450402551,0.333005206438047,0.0912522116632968,0.520634549597449,-2.39412804940727,-1.09959715417483,-1.88747906561947,-0.652706923665126
"239","E02000245",0.0121366184665321,0.0665112515881673,0.189930413426115,0.66241863461176,0.377400771472772,0.0393239350273497,0.33758136538824,-3.23592191171792,-0.974447601871791,-1.66109751903149,-1.08594871509348
"240","E02000246",0.0119417099969085,0.0524577439650484,0.162095783872288,0.450484500018975,0.234815232801819,0.0321997269809784,0.549515499981025,-3.43579730531932,-1.44895631748594,-1.81956786000326,-0.598718298109487
"241","E02000247",0.0277404147358152,0.111948019077186,0.289807613589849,0.67076738380432,0.516129553096222,0.0698442169065004,0.32923261619568,-2.66148798974177,-0.661397473121944,-1.23853797756402,-1.11099073794342
"242","E02000248",0.0434845027962418,0.150534262274363,0.162095783872288,0.498607368631525,0.396606430202532,0.0970093825353023,0.501392631368475,-2.33294757798846,-0.924810849708329,-1.81956786000326,-0.690365789479865
"243","E02000249",0.0523937392922511,0.17858160858161,0.235366352844863,0.559853236449557,0.367076597420321,0.115487673936931,0.440146763550443,-2.15859147387596,-1.002184740388,-1.44661203046039,-0.820647054162705
"244","E02000250",0.0339392268592038,0.168467982661757,0.254195661072452,0.337781125255243,0.3248346470561,0.10120360476048,0.662218874744757,-2.29062090260031,-1.12443900441291,-1.36965098932426,-0.412159151187372
"245","E02000251",0.0239176627156256,0.134240590937167,0.331968890708146,0.364567961260639,0.298993430197703,0.0790791268263963,0.635432038739361,-2.53730632238969,-1.20733367841578,-1.10271401714233,-0.453450135472745
"246","E02000252",0.0752551350849215,0.126943109114425,0.112566516577978,0.448567675545059,0.352449612110766,0.101099122099673,0.551432324454941,-2.29165383647835,-1.04284761131395,-2.18421097359117,-0.595236159595365
"247","E02000253",0.0219442329827669,0.108603348342924,0.329103561195252,0.398353164631265,0.374052985712832,0.0652737906628452,0.601646835368735,-2.72916469137293,-0.983357818573318,-1.11138280207877,-0.508084658032458
"248","E02000254",0.0251090543243245,0.125310955284458,0.340155546459271,0.369263660380213,0.285041203153833,0.0752100048043912,0.630736339619786,-2.58747101426414,-1.25512153669349,-1.07835227640229,-0.460867349056118
"249","E02000255",0.0229256102532437,0.0995119520903171,0.238231682357757,0.397927458195604,0.276628005174891,0.0612187811717804,0.602072541804396,-2.79330125465064,-1.28508161695591,-1.4345116235263,-0.507377339596813
"250","E02000256",0.0513048061842199,0.20037430163518,0.318870241506345,0.239067194239612,0.256539315009131,0.1258395539097,0.760932805760388,-2.07274756513907,-1.36047335122731,-1.14297102538699,-0.273210222311413
"251","E02000257",0.0739506359775413,0.146024007168603,0.241506344658207,0.29065639868859,0.284023624656241,0.109987321573072,0.70934360131141,-2.2073901782591,-1.25869785887135,-1.42085953435798,-0.343415241760478
"252","E02000258",0.0239981377381415,0.112258101526525,0.255014326647565,0.171220860044249,0.212565632039982,0.0681281196323331,0.828779139955751,-2.68636523427899,-1.54850448164533,-1.36643555247029,-0.18780157676597
"253","E02000259",0.026562927355619,0.133456298976875,0.189111747851003,0.367450905910053,0.226249711843993,0.0800096131662472,0.632549094089947,-2.52560848694935,-1.48611597002062,-1.665417180176,-0.457997442278129
"254","E02000260",0.099141710890414,0.241001551824089,0.316414244781007,0.304328304334021,0.366583930675694,0.170071631357251,0.695671695665979,-1.77153556975445,-1.00352777793688,-1.15070302267032,-0.362877431563269
"255","E02000261",0.0443802352921737,0.173518849855691,0.325828898894801,0.450224615263036,0.330319520754548,0.108949542573932,0.549775384736964,-2.21687041609566,-1.10769484825741,-1.12138288541336,-0.598245475557433
"256","E02000262",0.124535228057373,0.398906482217498,0.504707327056897,0.246930383679867,0.421071794521245,0.261720855137436,0.753069616320133,-1.34047678161074,-0.864951926534287,-0.683776568093396,-0.283597603503294
"257","E02000263",0.037178280912272,0.136239283548839,0.373720835038887,0.325905740418939,0.190993985897674,0.0867087822305553,0.674094259581061,-2.44520010585551,-1.65551333887798,-0.984246190662772,-0.394385326837595
"258","E02000264",0.0335953477278099,0.128456260350024,0.218993041342612,0.234959379772295,0.225794450609952,0.0810258040389172,0.765040620227705,-2.51298760666014,-1.48813020414099,-1.51871532436173,-0.267826348228399
"259","E02000265",0.0862613251203181,0.263399152572722,0.437167417110111,0.25997128318073,0.458048130197004,0.17483023884652,0.74002871681927,-1.74393983960912,-0.780781012622901,-0.8274390517376,-0.301066287024348
"260","E02000266",0.0209595582371868,0.055353163306957,0.118706508391322,0.716881989890769,0.19694562022946,0.0381563607720719,0.283118010109231,-3.26606280455801,-1.62482762779441,-2.13110114827722,-1.26189147140552
"261","E02000267",0.0877644273067115,0.340327354780237,0.364306180925092,0.207686627049655,0.328431574195324,0.214045891043474,0.792313372950345,-1.54156484282176,-1.11342676048559,-1.00976060853155,-0.232798292508495
"262","E02000268",0.0383953550424804,0.148905113887969,0.277118297175604,0.25838196026124,0.342759803941159,0.0936502344652246,0.74161803973876,-2.36818834646224,-1.07072535718174,-1.28331079834547,-0.298920939596523
"263","E02000269",0.0752760060773187,0.281427996384293,0.361850184199754,0.168254358748782,0.461067777963624,0.178352001230806,0.831745641251218,-1.72399614643388,-0.774210223010161,-1.0165250086201,-0.184228604552686
"264","E02000270",0.0792351719716555,0.307185192103205,0.401555464592714,0.391470421301338,0.305068767159885,0.19321018203743,0.608529578698662,-1.64397665653533,-1.1872180616904,-0.912409611692377,-0.496709758535184
"265","E02000271",0.0725808812730344,0.309991477237627,0.358575521899304,0.0887707393109163,0.428176423209147,0.191286179255331,0.911229260689084,-1.65398465158948,-0.848219964573282,-1.02561598032135,-0.0929607551071976
"266","E02000272",0.0324120598555883,0.171607644518288,0.218583708555055,0.322987645597465,0.310736587111898,0.102009852186938,0.677012354402535,-2.28268588029437,-1.16880971247733,-1.52058623229755,-0.390065757488163
"267","E02000274",0.0670255776189151,0.192455256984384,0.351207531723291,0.244068725917641,0.250421776383349,0.129740417301649,0.755931274082359,-2.04221961475682,-1.38460867715037,-1.04637797176978,-0.27980481423339
"268","E02000275",0.0410080908384204,0.16445642240163,0.236185018419975,0.430082801787768,0.300045694477229,0.102732256620025,0.569917198212232,-2.27562912548082,-1.20382050100058,-1.44313980474964,-0.56226419500004
"269","E02000276",0.0494031517441574,0.199452877928515,0.315186246418338,0.241539778110084,0.33306610296281,0.124428014836336,0.758460221889915,-2.08402792438169,-1.09941430130585,-1.15459155641001,-0.276464924693438
"270","E02000277",0.0233907413148219,0.126098464969347,0.264838313548915,0.40985247274827,0.320116666302627,0.0747446031420845,0.59014752725173,-2.5936782680859,-1.13906976743659,-1.32863577675684,-0.527382727149337
"271","E02000278",0.0335760646285642,0.130475334961918,0.26320098239869,0.563187887073583,0.405734162460586,0.0820256997952411,0.436812112926417,-2.50072266868412,-0.90205710610195,-1.33483734702012,-0.828252123877294
"272","E02000279",0.0209212268392829,0.0781967494693048,0.165370446172738,0.757527658739127,0.284086258980367,0.0495589881542939,0.242472341260873,-3.00459163900964,-1.25847735813308,-1.79956719329659,-1.41686763176575
"273","E02000280",0.00287677122266912,0.00603444708204012,0.0106426524764634,0.419716526011532,0.0310169800644674,0.00445560915235462,0.580283473988468,-5.41359149287141,-3.47322048043891,-4.54288553323626,-0.544238546584219
"274","E02000281",0.0187831807315425,0.0941365716196522,0.178878428162096,0.498769469016085,0.346884601161738,0.0564598761755973,0.501230530983915,-2.87422504929421,-1.05876311583967,-1.72104887616215,-0.690689142045532
"275","E02000282",0.0441038366486717,0.166223598850335,0.283667621776504,0.458021777456339,0.360088164600848,0.105163717749503,0.541978222543661,-2.25223692647888,-1.02140637584648,-1.25995207206784,-0.612529458158465
"276","E02000283",0.019463213792728,0.0844783750403514,0.290626279164961,0.321089455705827,0.312802723342691,0.0519707944165397,0.678910544294173,-2.95707336401859,-1.16218256401036,-1.23571710122238,-0.3872659063558
"277","E02000284",0.0634802197487954,0.205832775758466,0.249693000409333,0.419150511053079,0.37013799207546,0.134656497753631,0.580849488946921,-2.00502820427072,-0.993879391317713,-1.38752311409038,-0.543263610859623
"278","E02000285",0.0261506293847201,0.131102673652342,0.262382316823578,0.419855652841262,0.273124398521225,0.0786266515185309,0.580144347158738,-2.54304455917697,-1.29782791534532,-1.33795261433707,-0.544478331994154
"279","E02000286",0.0179459904274831,0.0824702803925704,0.151043798608269,0.570096571650876,0.158971013307047,0.0502081354100268,0.429903428349124,-2.99157820545406,-1.8390333996267,-1.89018542721721,-0.844194680752164
"280","E02000287",0.00471741488690063,0.0176556303614524,0.0196479738027016,0.568080489098227,0.0763166429876598,0.0111865226241765,0.431919510901773,-4.49304556239965,-2.57286423882027,-3.92978106034985,-0.839516025454269
"281","E02000288",0.0464436717194264,0.139193756687298,0.191158411788784,0.403370681929629,0.372927724464183,0.092818714203362,0.596629318070371,-2.37710699784681,-0.986370646306343,-1.65465281358884,-0.516459266187406
"282","E02000289",0.00257839625133413,0.0169779660765615,0.0671305771592305,0.455596660694427,0.0739564585864785,0.00977818116394781,0.544403339305573,-4.62760178728738,-2.60427875643172,-2.70111564343354,-0.608064874304511
"283","E02000290",0.018458039765359,0.048389560357691,0.0487106017191977,0.469679869762417,0.164636099972118,0.033423800061525,0.530320130237583,-3.39848705606934,-1.80401769539297,-3.02185857814621,-0.634274435466019
"284","E02000291",0.0912485676598874,0.235205981453783,0.303724928366762,0.503627425128001,0.404545224787063,0.163227274556835,0.496372574871999,-1.81261172690569,-0.904991744562474,-1.19163282809036,-0.700428475219818
"285","E02000292",0.0293515282136276,0.120147623220212,0.195661072451903,0.170059139623816,0.361289998140022,0.07474957571692,0.829940860376184,-2.59361174275528,-1.0180743241898,-1.63137133876628,-0.186400833288892
"286","E02000293",0.0138498657388227,0.075519054476139,0.107654523127303,0.471508135343213,0.166824673756086,0.0446844601074809,0.528491864656787,-3.10812948640862,-1.79081187580004,-2.22882803907998,-0.637727867060357
"287","E02000294",0.016856450318361,0.0725053321233554,0.230454359394188,0.284180879837808,0.218168726317054,0.0446808912208582,0.715819120162192,-3.10820935822854,-1.52248654162497,-1.46770244311805,-0.33432776940848
"288","E02000295",0.021784665644289,0.107935960605722,0.199754400327466,0.615814177304626,0.214679509137528,0.0648603131250056,0.384185822695374,-2.7355193504087,-1.53860901816053,-1.61066666540459,-0.956628930173475
"289","E02000296",0.0585624288570508,0.160894291167799,0.204666393778142,0.542181865456077,0.42604224625386,0.109728360012425,0.457818134543923,-2.20974742175388,-0.853216768019748,-1.58637397283555,-0.781283259876174
"290","E02000297",0.0310592591257433,0.130256040887526,0.223086369218174,0.348711877101446,0.355486228538737,0.0806576500066348,0.651288122898554,-2.5175416245183,-1.03426876877685,-1.5001962765945,-0.428803149587839
"291","E02000298",0.0302806013023926,0.110680881182695,0.151453131395825,0.31646574942106,0.19670084753227,0.0704807412425438,0.68353425057894,-2.65241578034732,-1.62607124484058,-1.88747906561947,-0.380478513497269
"292","E02000299",0.0516407738605365,0.176390104266943,0.422840769545641,0.281142745916271,0.37604713145849,0.11401543906374,0.718857254083729,-2.17142140937383,-0.978040793824205,-0.860759602138102,-0.330092474930218
"293","E02000300",0.0282216528702874,0.164678554800644,0.417928776094965,0.390575488281924,0.413074509958987,0.0964501038354655,0.609424511718076,-2.33872946305798,-0.884127290770335,-0.872444253093075,-0.495240190531734
"294","E02000301",0.0132877899431328,0.0483062997882708,0.214081047891936,0.417906428012872,0.176664654910172,0.0307970448657018,0.582093571987128,-3.48033653952449,-1.73350194846983,-1.54140060719282,-0.541124067563689
"295","E02000302",0.0138590729380229,0.0871734024077872,0.203847728203029,0.392131795358435,0.31084773913317,0.0505162376729051,0.607868204641565,-2.98546045630578,-1.16845207146947,-1.59038199423309,-0.497797189195334
"296","E02000303",0.0276653581833638,0.136458344059626,0.264428980761359,0.280848023795399,0.401029832261324,0.0820618511214948,0.719151976204601,-2.50028203407611,-0.913719459776071,-1.33018256747514,-0.329682571963267
"297","E02000304",0.0209151269538794,0.101869526434121,0.180515759312321,0.3166843971297,0.229630918766183,0.061392326694,0.6833156028703,-2.79047042404917,-1.47128195998728,-1.71193719581089,-0.380798442873496
"298","E02000305",0.0923694668314659,0.291161317782729,0.35571019238641,0.173439913318413,0.306899279063516,0.191765392307098,0.826560086681587,-1.65148256916847,-1.18123566645169,-1.03363894599235,-0.190482664204376
"299","E02000306",0.0531931585441333,0.159967952014758,0.16741711011052,0.564834600581882,0.358031043550909,0.106580555279446,0.435165399418118,-2.23885419214916,-1.02713558251151,-1.78726691521494,-0.83202909161461
"300","E02000307",0.0268562333214176,0.122826110306277,0.353663528448629,0.218578891044939,0.490721722565549,0.0748411718138473,0.781421108955061,-2.59238712011134,-0.711878068340427,-1.03940930245368,-0.246641082450309
"301","E02000308",0.0346479000893003,0.167590191376059,0.264019647973803,0.402951934638285,0.480933454816577,0.10111904573268,0.597048065361715,-2.29145678560715,-0.732026366021968,-1.33173175446197,-0.515757657336752
"302","E02000309",0.0511712718544401,0.168688401273901,0.251739664347114,0.441059911604657,0.462272172283337,0.109929836564171,0.558940088395343,-2.20791296611884,-0.771601443865587,-1.37935980345122,-0.581712987965573
"303","E02000311",0.0277484015336338,0.111162411165198,0.273434302087597,0.321885231515664,0.401884619719384,0.0694554063494158,0.678114768484336,-2.66707036760759,-0.911590247183406,-1.29669389772109,-0.388438730316503
"304","E02000312",0.0521776543579193,0.18665153396687,0.315186246418338,0.227067093772484,0.420397262943444,0.119414594162395,0.772932906227516,-2.12515385632723,-0.866555150601287,-1.15459155641001,-0.257563030762642
"305","E02000313",0.0139007776075339,0.0903155883096891,0.356119525173966,0.447842003692374,0.423378328602665,0.0521081829586115,0.552157996307626,-2.95443328001052,-0.859489105807992,-1.03248885960911,-0.593921048464684
"306","E02000314",0.0176472778914946,0.0622906210708751,0.157183790421613,0.904096182248317,0.383718234586907,0.0399689494811849,0.0959038177516828,-3.21965238928669,-0.957846759827643,-1.85033951867001,-2.34440948816998
"307","E02000315",0.0268204746389423,0.112543414610427,0.299631600491199,0.380866661174235,0.313960488587014,0.0696819446246844,0.619133338825765,-2.66381403889556,-1.15848813351689,-1.20520155729643,-0.479434619437178
"308","E02000316",0.100411350242306,0.217958511894001,0.221449038067949,0.454176113375788,0.526953937899377,0.159184931068153,0.545823886624212,-1.83768866414635,-0.640642138626268,-1.50756279241126,-0.605458907238616
"309","E02000317",0.0351764292018132,0.156621243466223,0.512893982808023,0.476470793427302,0.321922969261665,0.0958988363340183,0.523529206572698,-2.34446143132676,-1.13344298795226,-0.667686116361672,-0.647162459257989
"310","E02000318",0.0560270993086094,0.181669505045152,0.352844862873516,0.169720081829038,0.291528008112982,0.118848302176881,0.830279918170962,-2.12990737070598,-1.23261919508689,-1.04172680059405,-0.185992384239377
"311","E02000319",0.0442404586366298,0.188175587257626,0.473188702415063,0.478029671802131,0.433928116994068,0.116208022947128,0.521970328197869,-2.15237339265235,-0.834876387645665,-0.748261022025418,-0.650144535247914
"312","E02000320",0.0129741719234119,0.0731994723179384,0.17396643471142,0.281229442959672,0.203077110529961,0.0430868221206751,0.718770557040328,-3.14453807988432,-1.59416951723954,-1.74889290233332,-0.330213086179994
"313","E02000321",0.0267443411305816,0.141994898830618,0.461727384363488,0.443600463236035,0.576548044699537,0.0843696199805999,0.556399536763965,-2.47254789501529,-0.550696604151324,-0.772780639199736,-0.586268651492569
"314","E02000323",0.0782691866989507,0.230907394380652,0.562013917314777,0.419048074753768,0.430913279440428,0.154588290539802,0.580951925246232,-1.86698988606077,-0.841848416918223,-0.576228665489769,-0.543087270396743
"315","E02000324",0.0222640466134478,0.11318533685512,0.217765042979943,0.296336927294693,0.269120155424579,0.0677246917342841,0.703663072705307,-2.69230444274841,-1.31259732466882,-1.5243385819161,-0.351455627292031
"316","E02000326",0.0355237856339978,0.172785802055624,0.38436348751535,0.248486745496346,0.374641697797931,0.104154793844811,0.751513254503654,-2.26187708405972,-0.981785182305429,-0.956166592049478,-0.2856664325479
"317","E02000327",0.0141432519969134,0.0576383964318973,0.138354482194024,0.41319335857235,0.274453592999048,0.0358908242144053,0.58680664142765,-3.32727360907084,-1.29297309243758,-1.97793617577472,-0.53305991473433
"318","E02000328",0.0278537811275131,0.151021018604211,0.296766270978305,0.344845076123982,0.306143431811661,0.0894373998658619,0.655154923876018,-2.41421634126512,-1.18370155543935,-1.21481041640307,-0.42288354631296
"319","E02000329",0.00856285754603574,0.0473250298155396,0.131805157593123,0.28938522530317,0.150993562260972,0.0279439436807877,0.71061477469683,-3.57755478691094,-1.89051807710936,-2.02643052571333,-0.34162480374979
"320","E02000331",0.0280780248714577,0.142537365944749,0.311092918542775,0.51091162222368,0.32474682581213,0.0853076954081032,0.48908837777632,-2.46149061274945,-1.12470939772976,-1.16766363797736,-0.715212074188346
"321","E02000332",0.0101739444441182,0.0483926173139187,0.135079819893573,0.312433363156241,0.216705805202725,0.0292832808790184,0.687566636843759,-3.53073854428732,-1.5292145816767,-2.00188941679721,-0.374596527820268
"322","E02000333",0.0327766885067334,0.131754348860159,0.191567744576341,0.305929075799663,0.408075832548094,0.082265518683446,0.694070924200337,-2.49780323013154,-0.8963022577601,-1.65251377534009,-0.365181127442926
"323","E02000334",0.0121368320084487,0.0712965612829645,0.179287760949652,0.357909920001222,0.218018771827407,0.0417166966457066,0.642090079998778,-3.17685383113812,-1.52317411060021,-1.71876316088129,-0.443026673610341
"324","E02000335",0.0129675709539701,0.0689597875405709,0.195251739664347,0.272469477217231,0.283214867231911,0.0409636792472705,0.727530522782769,-3.19506947691213,-1.26154942125268,-1.6334655803694,-0.31809932510146
"325","E02000337",0.019073814608307,0.0928656392941988,0.219402374130168,0.338112240774326,0.412549467230478,0.0559697269512529,0.661887759225674,-2.88294432457473,-0.885399159838562,-1.51684791018694,-0.412659285417486
"326","E02000339",0.0562840840778306,0.179611436964845,0.182562423250102,0.254374303451307,0.346430198691884,0.117947760521338,0.745625696548693,-2.13751345998663,-1.06007392742198,-1.70066311923768,-0.293531551949413
"327","E02000340",0.0208782801253303,0.0662476727555531,0.0642652476463365,0.470371099591172,0.174674607236208,0.0435629764404417,0.529628900408828,-3.13354765358136,-1.74483042308654,-2.74473626590943,-0.63557870558988
"328","E02000341",0.0128544143439244,0.049506418697213,0.163733115022513,0.548247156306482,0.297859673212568,0.0311804165205687,0.451752843693518,-3.46796505686031,-1.21113279864256,-1.80951752414976,-0.794620054690612
"329","E02000342",0.0221877201328146,0.0943912606911902,0.182153090462546,0.438583143784623,0.21766080202232,0.0582894904120024,0.561416856215377,-2.84233346925141,-1.52481738197269,-1.7029077890915,-0.577291590183807
"330","E02000343",0.0199908542755607,0.0972171250365127,0.205485059353254,0.362259823064053,0.284616359227464,0.0586039896560367,0.637740176935947,-2.83695250184918,-1.25661311350451,-1.58238195156601,-0.449824324766495
"331","E02000344",0.0253861989662563,0.12924676890973,0.190339746213672,0.370142517938426,0.247293831523253,0.077316483937993,0.629857482061574,-2.55984809983542,-1.39717804806042,-1.65894466567038,-0.462261704137807
"332","E02000345",0.0948419211230469,0.378996229905335,0.579205894392141,0.394497735940649,0.323466896813158,0.236919075514191,0.605502264059351,-1.44003664968216,-1.12865849852079,-0.546097261180402,-0.501696976839332
"333","E02000346",0.0490800961101765,0.200523615033348,0.41629144494474,0.521468234946654,0.46856277227648,0.124801855571762,0.478531765053346,-2.08102795479386,-0.758085200630099,-0.876369675209181,-0.737032685646
"334","E02000347",0.0333673788415697,0.189737982191018,0.462955382726156,0.274304265416676,0.342497331748968,0.111552680516294,0.725695734583324,-2.19325832866309,-1.07149141182416,-0.77012459514162,-0.320624450373685
"335","E02000348",0.0459111827155685,0.222625434250155,0.583299222267704,0.265318777432205,0.518252853897102,0.134268308482862,0.734681222567795,-2.00791517885532,-0.657292020885267,-0.53905497855499,-0.308318584641145
"336","E02000350",0.0790770164570321,0.35534604714119,0.674580433892755,0.0872763256906725,0.393073962600312,0.217211531799111,0.912723674309327,-1.52688359933399,-0.933757484819481,-0.393664360788324,-0.0913221010323397
"337","E02000351",0.0739614759375909,0.295202619978265,0.655751125665166,0.291257418234333,0.371453727178349,0.184582047957928,0.708742581765667,-1.68966120997423,-0.990330979302616,-0.421973943629436,-0.344262890639513
"338","E02000352",0.030273961381529,0.152442263198571,0.357347523536635,0.386345422826768,0.477027171666736,0.09135811229005,0.613654577173232,-2.39296819561223,-0.740181826054243,-1.02904651541814,-0.488323087035072
"339","E02000353",0.144668714678596,0.456805826976305,0.558739255014327,0.180303766726122,0.504828698261596,0.300737270827451,0.819696233273878,-1.20151824978632,-0.683536118615142,-0.58207236363868,-0.198821454583341
"340","E02000354",0.0542343244554052,0.212706546871224,0.478510028653295,0.279400741535732,0.468684516583827,0.133470435663314,0.720599258464268,-2.01387528137228,-0.757825409410686,-0.737078109785672,-0.327672109721869
"341","E02000355",0.06703127349601,0.254029849869328,0.517396643471142,0.153568282324625,0.550437008624833,0.160530561682669,0.846431717675375,-1.82927093907045,-0.59704275511615,-0.658945496550938,-0.166725744956195
"342","E02000356",0.0881095155691641,0.371330439755489,0.734343020875972,0.165966358374604,0.531599491518573,0.229719977662326,0.834033641625396,-1.47089420022474,-0.631864908654842,-0.308779028638999,-0.181481539756601
"343","E02000357",0.00974602975299023,0.0457746211852889,0.158411788784282,0.488402659175007,0.361288915573739,0.0277603254691396,0.511597340824993,-3.58414741901963,-1.01807732058579,-1.84255737822796,-0.670217407052895
"344","E02000358",0.11966684308524,0.419495774744465,0.72247237003684,0.21269998701046,0.516510965828026,0.269581308914852,0.78730001298954,-1.31088523129819,-0.660658759615823,-0.325076101890343,-0.239145892292872
"345","E02000359",0.0584310764433089,0.292477000543455,0.604993860008187,0.201239290591817,0.396464001625022,0.175454038493382,0.798760709408183,-1.74037815930171,-0.925170032381961,-0.502536969749593,-0.224693865670499
"346","E02000360",0.0922934124380314,0.355226370098541,0.834220221039705,0.291280938122707,0.61212011399892,0.223759891268286,0.708719061877293,-1.49718171601863,-0.49082675102309,-0.18125785747507,-0.344296076565187
"347","E02000361",0.174674920702946,0.479913883355073,0.514531313958248,0.222212668299229,0.749119085512856,0.32729440202901,0.777787331700772,-1.11689520110734,-0.288857315428874,-0.664498862667493,-0.251302144741071
"348","E02000362",0.0351429719843584,0.141359046751259,0.189111747851003,0.580711806534011,0.658802498019142,0.0882510093678086,0.419288193465989,-2.42757014563857,-0.417331488914223,-1.665417180176,-0.869196782926663
"349","E02000363",0.0805388211187005,0.324118068545947,0.732296356938191,0.626373666279761,0.653605885184755,0.202328444832324,0.373626333720239,-1.59786293751364,-0.425250731216241,-0.311569987749021,-0.984499088708289
"350","E02000364",0.084074479243622,0.345127306434566,0.534588620548506,0.22442354479695,0.531968782841289,0.214600892839094,0.77557645520305,-1.53897528831379,-0.631170470231923,-0.626257761421364,-0.25414871295548
"351","E02000365",0.150852198915508,0.341817399572808,0.529676627097831,0.410313585494844,0.5506068684583,0.246334799244158,0.589686414505155,-1.40106369579624,-0.596734211853979,-0.635488596196894,-0.528164384217731
"352","E02000366",0.0663443468342803,0.277668729756647,0.529676627097831,0.309385835457857,0.703092809525696,0.172006538295464,0.690614164542143,-1.76022278954545,-0.352266376645279,-0.635488596196894,-0.370173983749842
"353","E02000367",0.142715032054993,0.42835334470173,0.527629963160049,0.434990962598396,0.590078847305237,0.285534188378362,0.565009037401604,-1.25339350791931,-0.527499111510933,-0.639360068318553,-0.570913552562552
"354","E02000368",0.0550633268281317,0.20358104930464,0.608268522308637,0.405804582981619,0.669692644925862,0.129322188066386,0.594195417018381,-2.04544840648467,-0.400936410766637,-0.497138845980036,-0.520547028843722
"355","E02000369",0.1362744890415,0.38978937640293,0.717969709373721,0.718303122917031,0.603230805597959,0.263031932722215,0.281696877082969,-1.33547983698011,-0.505455393304041,-0.331327898325612,-1.26692369012871
"356","E02000370",0.228539760332555,0.678706934619739,0.684404420794106,0.56592269756319,0.489605375812608,0.453623347476147,0.43407730243681,-0.790488056384947,-0.714155567834888,-0.379206277613094,-0.834532644528694
"357","E02000371",0.467245315348746,0.508674752411959,0.495702005730659,0.585576994622612,0.570653068198042,0.487960033880352,0.414423005377388,-0.71752177426896,-0.560973840324692,-0.701780327704648,-0.880868074670935
"358","E02000372",0.030264406335749,0.0856822606984675,0.0974212034383954,0.400754544677824,0.221078570817643,0.0579733335171083,0.599245455322176,-2.84777214110736,-1.50923711658636,-2.32871139758627,-0.51208398963937
"359","E02000373",0.0386101854809537,0.192511791735177,0.656569791240278,0.516619013387039,0.536337670948325,0.115560988608065,0.483380986612961,-2.15795684848763,-0.622991333154847,-0.420726282831281,-0.726950144103263
"360","E02000374",0.0512082759439558,0.261117799613941,0.542775276299632,0.201135589405425,0.50466620866335,0.156163037778949,0.798864410594575,-1.85685470351637,-0.683858041189559,-0.611059900511933,-0.224564046496729
"361","E02000375",0.212802108618897,0.352083718541903,0.372492836676218,0.2650609711724,0.610032779788836,0.2824429135804,0.734939028827601,-1.2642788246373,-0.494242585899833,-0.987537471746845,-0.307967737186225
"362","E02000376",0.211179107901804,0.602290900022654,0.678673761768318,0.172168847988876,0.376763890172549,0.406735003962229,0.827831152011124,-0.899593401510437,-0.976136573747593,-0.3876147355625,-0.188946068083816
"363","E02000377",0.110609084888114,0.428184651491286,0.742120343839542,0.192356648561615,0.536749111129265,0.2693968681897,0.807643351438385,-1.31156964020448,-0.622224498248344,-0.298243860502889,-0.213634714639928
"364","E02000378",0.165460194236787,0.708877635306096,0.897257470323373,0.229479694904587,0.349885631710111,0.437168914771442,0.770520305095413,-0.827435625913289,-1.05014894444104,-0.108412423189834,-0.260689271427851
