"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster","MSOA11NM","POPDEN","area","flowden"
"488","E02000507",0.0254960617288265,0.544006354286237,0.0963776122816026,0.108882521489971,0.774762549786637,200,1406,1606,7.38150189450671,4,"Hillingdon 014",29.5,2687584.14355921,2.02563622413716e-05
"489","E02000508",0.0678807386958534,0.346888637924992,0.362758364920132,0.124846500204666,0.902374241745644,5863,1136,6999,8.85352256068954,2,"Hillingdon 015",33.4,2749059.11400146,7.6226406749972e-05
"490","E02000509",0.14633576416428,0.49847221633584,0.31988659498621,0.187883749488334,1.15257832497466,3812,1047,4859,8.4885879344059,4,"Hillingdon 016",48.8,2021253.8210028,4.92613402119621e-05
"491","E02000510",0.0596822270044297,0.436703722744991,0.248838068689499,0.153909128121163,0.899133146560082,1640,1110,2750,7.91935619066062,4,"Hillingdon 017",40.5,2136025.29656138,3.17885910233413e-05
"492","E02000511",0.0417145441792658,0.389109839011544,0.105422847993572,0.1498158002456,0.686063031429982,316,1259,1575,7.36201055125973,4,"Hillingdon 018",39.5,2389849.92415918,1.6684486050122e-05
"493","E02000512",0.0682494688502227,0.527459353447539,0.266476880066793,0.220630372492837,1.08281607485739,68,1381,1449,7.27862894232068,4,"Hillingdon 019",56.8,1407189.27514957,1.81287363617593e-05
"494","E02000513",0.0508266754574148,0.495940285338691,0.282381857217775,0.237822349570201,1.06697116758408,195,1217,1412,7.25276241805319,4,"Hillingdon 020",61,1466214.51299068,1.57872813142409e-05
"495","E02000514",0.105499054057019,0.521976683943415,0.21775157355557,0.323372902169464,1.16860021372547,232,1824,2056,7.62851762657506,4,"Hillingdon 021",81.9,1197252.5925318,2.09678268899789e-05
"496","E02000515",0.0603677031305027,0.391453735801802,0.185922292209561,0.123618501841998,0.761362232983863,843,1792,2635,7.87663846097546,4,"Hillingdon 022",33.1,3147964.40730482,2.52884850192585e-05
"497","E02000516",0.0384126314246301,0.399678429615261,0.353594633316957,0.192795742939009,0.984481437295857,64,1399,1463,7.28824440102012,4,"Hillingdon 023",50,1656638.56791053,1.76622714011209e-05
"498","E02000517",0.0468511549604398,0.4445307894882,0.334910987943549,0.216537044617274,1.04282997700946,118,1509,1627,7.39449310721904,4,"Hillingdon 024",55.8,1555374.26272408,1.87464244407151e-05
"499","E02000518",0.0426450095371737,0.532418551369074,0.21404463619378,0.12771182971756,0.916820026817588,1115,1296,2411,7.78779687818117,4,"Hillingdon 025",34.1,2523114.98462657,2.80224297138721e-05
"500","E02000519",0.0730920010058179,0.471009361510902,0.349796739365162,0.183381088825215,1.0772791907071,977,1234,2211,7.70120018085745,4,"Hillingdon 026",47.7,1812882.87311583,2.55682272391902e-05
"501","E02000520",0.067732450321483,0.466653851180233,0.279236314012106,0.0937372083503889,0.907359823864211,4370,2116,6486,8.77740128686726,2,"Hillingdon 027",25.8,4359733.9936204,5.76630017347564e-05
"502","E02000521",0.0287899516125889,0.236469011213816,0.206207283763526,0.153499795333606,0.624966041923537,221,1599,1820,7.50659178007084,4,"Hillingdon 028",40.4,2455550.60489134,1.83459892297713e-05
"503","E02000522",0.0745967386753169,0.40868114917683,0.241037777577412,0.21367171510438,0.937987380533939,220,1430,1650,7.40853056689463,4,"Hillingdon 029",55.1,1566458.19376565,1.91167269309837e-05
"504","E02000523",0.0909052151063368,0.521585869131703,0.275615412103074,0.227589029881294,1.11569552622241,693,2055,2748,7.91862865334224,4,"Hillingdon 030",58.5,1655784.4167107,2.83698520775282e-05
"505","E02000524",0.00630628306070584,0.405734381698599,0.18175067611384,0.00122799836266885,0.595019339235814,20198,1076,21274,9.96524094881161,1,"Hillingdon 031",3.2,20508068.5511383,0.000324171190642475
"506","E02000525",0.0216228814581265,0.52052323078409,0.275267788150514,0.0769545640605813,0.894368464453312,1231,1867,3098,8.03851202097681,4,"Hillingdon 032",21.7,4067496.5731093,3.50989790384487e-05
"507","E02000526",0.206901609628129,0.920073221479395,0.506356617003448,0.359394187474417,1.99272563558539,1207,1928,3135,8.05038445306702,4,"Hounslow 001",90.7,921721.561571665,3.74999346736111e-05
"508","E02000528",0.0757234262389762,0.165811277556868,0.492661830965089,0.175194433074089,0.909390967835022,1418,1959,3377,8.12474302038557,4,"Hounslow 003",45.7,2325913.88209552,3.17702937095278e-05
"509","E02000529",0.0633342457380306,0.503165342109484,0.431117949267708,0.28080229226361,1.27841982937883,121,1581,1702,7.43955930913332,4,"Hounslow 004",71.5,1184878.12441503,2.0089995176464e-05
"510","E02000530",0.0418350622138928,0.450179680147894,0.261923129516894,0.0908718788374949,0.844809750716176,2406,772,3178,8.06400734709666,4,"Hounslow 005",25.1,2718882.822741,4.65682245508064e-05
"511","E02000531",0.0862093985303343,0.531297174018642,0.344241317990093,0.153499795333606,1.11524768587268,2672,2158,4830,8.48260174664662,4,"Hounslow 006",40.4,2549300.82046006,4.68969587606256e-05
"512","E02000532",0.0552694091544115,0.565122207108524,0.278555691459791,0.151862464183381,1.05080977190611,439,1633,2072,7.63626960337937,4,"Hounslow 007",40,2280797.02328695,2.27113589991226e-05
"513","E02000533",0.0951808406282737,0.700373048208332,0.32917626601459,0.311502251330332,1.43623240618153,121,1634,1755,7.47022413589997,4,"Hounslow 008",79,1063320.8538675,2.08922732894938e-05
"514","E02000534",0.0314972563523178,0.489846537392105,0.213010618893203,0.0556692591076545,0.790023671745281,2919,1760,4679,8.45083969086622,4,"Hounslow 009",16.5,4862643.49383372,5.83172009083861e-05
"515","E02000535",0.0420469576487986,0.53547077101867,0.388527222775715,0.233729021694638,1.19977397313782,184,2149,2333,7.75491027202143,4,"Hounslow 010",60,1551502.5822285,2.50617264700154e-05
"516","E02000536",0.0619725616451991,0.461874741387581,0.365326845815848,0.224314367580843,1.11348851642947,1004,1913,2917,7.97831096986772,4,"Hounslow 011",57.7,1601052.70878819,3.15758453444263e-05
"517","E02000537",0.0401481523431475,0.527654004949679,0.268044455287981,0.175194433074089,1.0110410456549,174,1884,2058,7.62948991639399,4,"Hounslow 012",45.7,1889680.57188354,2.38309180012498e-05
"518","E02000538",0.0588167320749207,0.553089078227785,0.298211067961133,0.13876381498158,1.04888069324542,1195,1548,2743,7.9168074909376,4,"Hounslow 013",36.8,2348547.08412464,3.17379387375762e-05
"519","E02000539",0.0973777662251966,0.435617473037005,0.343409875663896,0.255423659435121,1.13182877436122,1670,2226,3896,8.26770566476243,4,"Hounslow 014",65.3,1643946.76521204,3.62925945520578e-05
"520","E02000540",0.140393174904998,0.634842899330163,0.355741673650324,0.289807613589849,1.42078536147533,970,1841,2811,7.94129557090653,4,"Hounslow 015",73.7,1258643.93191664,3.03033381018602e-05
"521","E02000541",0.103258217467202,0.45847699377951,0.385653990036047,0.332787556283258,1.28017675756602,360,1764,2124,7.66105638236183,4,"Hounslow 016",84.2,1047296.42824718,2.40864501456096e-05
"522","E02000542",0.126373904235094,0.509326780484254,0.361942385747308,0.35571019238641,1.35335326285307,805,2048,2853,7.9561263512135,4,"Hounslow 017",89.8,1046889.21886173,3.03476249099659e-05
"523","E02000543",0.18902707664971,0.673979518918024,0.38373617604187,0.406876790830946,1.65361956244055,2451,2820,5271,8.56997537685521,2,"Hounslow 018",102.3,1143178.62845143,4.5071632205033e-05
"524","E02000544",0.0559058935322946,0.546513626293477,0.224544836703365,0.230454359394188,1.05741871592332,182,1519,1701,7.43897159239586,4,"Hounslow 019",59.2,1385392.54677073,2.07400481365974e-05
"525","E02000545",0.0951237651200291,0.434938695415391,0.356190974689913,0.242734343020876,1.12898777824621,389,1350,1739,7.46106551435428,4,"Hounslow 020",62.2,1319702.82020366,2.11852236192074e-05
"526","E02000546",0.0260775187058052,0.590152535726121,0.223540530572652,0.150225133033156,0.989995718037733,283,2014,2297,7.7393592026891,4,"Hounslow 021",39.6,2470149.47080745,2.34824050894741e-05
"527","E02000547",0.046698919365512,0.529000073952886,0.259246379282497,0.105607859189521,0.940553231790415,2489,1670,4159,8.33302993974291,4,"Hounslow 022",28.7,3261809.30879806,4.44271501694443e-05
"528","E02000548",0.0331385177475073,0.411227952572334,0.421429134729229,0.0937372083503889,0.959532813399459,730,1566,2296,7.73892375743946,4,"Hounslow 023",25.8,3533336.53956536,2.51864624457659e-05
"529","E02000549",0.0542584426419709,0.628583933849644,0.429384222388472,0.171919770773639,1.28414636965373,650,2125,2775,7.92840602618053,4,"Hounslow 024",44.9,2457357.3488943,2.51505988481875e-05
"530","E02000550",0.111403639242655,0.399512199735751,0.585695762765214,0.438804748260336,1.53541635000396,522,1881,2403,7.78447323573647,4,"Hounslow 025",110.1,939806.644370578,2.32235143364372e-05
"531","E02000551",0.0685303476022093,0.38945613812991,0.406393091612224,0.153909128121163,1.01828870546551,624,1132,1756,7.47079377419506,4,"Hounslow 026",40.5,2127353.95901363,2.03811991453747e-05
"532","E02000552",0.0352566620812543,0.327360836258661,0.242039502168803,0.0986492018010643,0.703306202309783,641,1397,2038,7.61972421378267,4,"Hounslow 027",27,3058497.84427783,2.46792658764499e-05
"533","E02000553",0.031416901554551,0.388763150681362,0.237093620464689,0.095374539500614,0.752648212201216,71,699,770,6.64639051484773,4,"Hounslow 028",26.2,2534453.91426164,1.15959153219249e-05
"534","E02000554",0.195809844542849,0.581470949975927,0.646125011169621,0.577977896029472,2.00138370171787,113,1753,1866,7.53155238140729,4,"Islington 001",144.1,635502.639271095,2.03765333696377e-05
"535","E02000555",0.187801278103872,0.735947147440805,0.58398181284261,0.634056487924683,2.14178672631197,175,2039,2214,7.70255611326858,4,"Islington 002",157.8,597329.688996697,2.34885667151698e-05
"536","E02000556",0.23138279392922,0.846208012511304,0.441887263308849,0.617273843634875,2.13675191338425,395,2368,2763,7.92407232492342,4,"Islington 003",153.7,652103.998690905,2.75670411237307e-05
"537","E02000557",0.229974753359219,0.774931427255534,0.525099033437384,0.457634056487925,1.98763927054006,2459,1807,4266,8.3584318990313,4,"Islington 004",114.7,709892.731829543,5.23919669548692e-05
"538","E02000558",0.283029970621599,0.533047085356924,0.630107257375567,0.742529676627098,2.18871398998119,312,1223,1535,7.3362856600213,4,"Islington 005",184.3,478113.09373072,1.74201707278751e-05
"539","E02000559",0.221697410276615,0.768304217304188,0.351666155809982,0.611133851821531,1.95280163521232,4084,2439,6523,8.7830896717961,2,"Islington 006",152.2,579731.268968028,7.39274966969417e-05
"540","E02000560",0.342017875610969,0.749468311592342,0.527350938654568,0.563651248465002,2.18248837432288,877,1609,2486,7.81843027207066,4,"Islington 007",140.6,501963.330929401,3.52244167783427e-05
"541","E02000561",0.123995433365703,0.822255268755884,0.372644227098327,0.505116659844454,1.82401158906437,77,1624,1701,7.43897159239586,4,"Islington 008",126.3,617305.414458338,2.1817293638197e-05
"542","E02000562",0.171592342483578,0.71488355002674,0.396100880468492,0.489152681129759,1.77172945410857,107,1509,1616,7.38770923908104,4,"Islington 009",122.4,645301.97489869,2.04595908468399e-05
"543","E02000563",0.140571632457612,0.636607141752172,0.480123802497653,0.587392550143267,1.8446951268507,283,1451,1734,7.45818615734049,4,"Islington 010",146.4,573546.083082628,2.06509339780037e-05
"544","E02000564",0.191762157352608,0.567414925877755,0.453156473000029,0.51985264019648,1.73218619642687,692,2784,3476,8.15363748638528,4,"Islington 011",129.9,810657.934355056,3.30090464615541e-05
"545","E02000565",0.228414427617846,0.711846768457034,0.462346826295317,0.641833810888252,2.04444183325845,73,1484,1557,7.350516171834,4,"Islington 012",159.7,510389.515491759,1.91021368455209e-05
"546","E02000566",0.25108046373684,0.795110232680521,0.488090897466444,0.465411379451494,1.9996929733353,1078,2066,3144,8.0532511535491,4,"Islington 013",116.6,701808.921206158,3.84206848930735e-05
"547","E02000567",0.181812070561262,0.679793154246305,0.515128625771633,0.626279164961113,2.00301301554031,128,2607,2735,7.91388671485608,4,"Islington 014",155.9,662208.508234926,2.64921044762887e-05
"548","E02000568",0.233903196138857,0.350075461603269,0.456889468331572,0.424478100695866,1.46534622676956,1492,1543,3035,8.0179667034936,4,"Islington 015",106.6,906347.340183925,3.14128127951479e-05
"549","E02000569",0.210337184512229,0.622909473611676,0.721969747220665,0.573884568153909,2.12910097349848,709,2266,2975,7.99799931797973,4,"Islington 016",143.1,699338.099000443,2.97276204625844e-05
"550","E02000570",0.225529789275758,0.830224036441432,0.488686131817521,0.574703233729022,2.11914319126373,160,1989,2149,7.67275789664251,4,"Islington 017",143.3,599602.93042569,2.50107363648508e-05
"551","E02000571",0.247938099881585,0.564144126654153,0.786779195750787,0.648383135489153,2.24724455777568,279,1559,1838,7.51643330291563,4,"Islington 018",161.3,502655.625382778,2.26694295848064e-05
"552","E02000572",0.265155013693803,0.559350973530121,0.619985216531815,0.753172329103561,2.1976635328593,290,1077,1367,7.22037383672395,4,"Islington 019",186.9,463703.482423207,1.57731653380573e-05
"553","E02000573",0.395124582233829,0.784455852296811,0.503516741598481,0.477691363078183,2.1607885392073,3035,1936,4971,8.51137630609467,4,"Islington 020",119.6,721446.225660368,5.76114250406632e-05
"554","E02000574",0.356116749432524,0.682779641948235,0.549731647090633,0.560376586164552,2.14900462463594,2997,1370,4367,8.38183155348556,4,"Islington 021",139.8,607574.426148625,5.14134248791919e-05
"555","E02000575",0.456465048546029,0.419170332149307,0.647307593580534,0.511665984445354,2.03460895872122,14209,1582,15791,9.66719543646664,2,"Islington 022",127.9,929760.529983912,0.000132790798802352
"556","E02000576",0.532440356203166,0.386639764607594,0.584936159739645,0.496520671305772,2.00053695185618,10871,1063,11934,9.38714674808203,2,"Islington 023",124.2,755958.496547561,0.000127106126805328
"557","E02000577",0.234264935324236,0.336415244067852,0.509611611302208,0.326238231682358,1.40653002237665,1082,1067,2149,7.67275789664251,4,"Kensington and Chelsea 001",82.6,874869.355144248,2.97380963221105e-05
"558","E02000578",0.198233038145427,0.53668299660241,0.364422787006153,0.450266066311912,1.5496048880659,478,705,1183,7.07580886397839,4,"Kensington and Chelsea 002",112.9,509634.503705127,2.05604198769968e-05
"559","E02000579",0.202344624905419,0.822130375353688,0.680885705280874,0.565697912402783,2.27105861794276,289,1683,1972,7.58680353516258,4,"Kensington and Chelsea 003",141.1,613713.382788189,2.27726883695501e-05
"560","E02000580",0.447439521675026,0.844738358857579,0.786736730967888,0.882521489971347,2.96143610147184,532,1908,2440,7.79975331828725,4,"Kensington and Chelsea 004",218.5,396191.192119934,2.81860078594061e-05
"561","E02000581",0.253677475057007,0.508595314075733,0.710063993663158,0.680720425706099,2.153057208502,465,1164,1629,7.39572160860205,4,"Kensington and Chelsea 005",169.2,432589.705252424,2.22558684535735e-05
"562","E02000582",0.367498213978232,0.928651133300501,0.442491070610784,0.630781825624233,2.36942224351375,609,2088,2697,7.89989532313973,4,"Kensington and Chelsea 006",157,486588.857196439,3.53036114472913e-05
"563","E02000583",0.23729501624927,0.897132845581348,0.616426841491836,0.507572656569791,2.25842735989224,323,1569,1892,7.54538974961182,4,"Kensington and Chelsea 007",126.9,574400.30222795,2.5956423429339e-05
"564","E02000584",0.241394507017363,0.892351513643788,0.403981933198436,0.355300859598854,1.89302881345844,1919,2118,4037,8.30325712085294,4,"Kensington and Chelsea 008",89.7,915217.855269291,4.91747116567854e-05
"565","E02000585",0.110187712881107,0.874630875973768,0.334649472765501,0.366352844862874,1.68582090648325,313,1743,2056,7.62851762657506,4,"Kensington and Chelsea 009",92.4,907992.05775078,2.45058115444327e-05
"566","E02000586",0.349930077429675,0.984136468342891,0.46249503805531,0.593532541956611,2.39009412578449,2543,1804,4347,8.37724123098879,4,"Kensington and Chelsea 010",147.9,520856.582578846,5.64291240876732e-05
"567","E02000587",0.34074659141749,0.885229300139789,0.469389188196217,0.577568563241916,2.27293364299541,565,1680,2245,7.71646080017636,4,"Kensington and Chelsea 011",144,522102.986878484,2.98605412525753e-05
"568","E02000588",0.335014503782855,0.95746020981674,0.590243903943901,0.423659435120753,2.30637805266425,6980,1862,8842,9.08726837438619,2,"Kensington and Chelsea 012",106.4,766246.501776194,0.000108452702318073
"569","E02000589",0.429417562655331,0.856673696441426,0.620230372529425,0.920180106426525,2.82650173805271,616,1830,2446,7.80220931624712,4,"Kensington and Chelsea 013",227.7,374340.540034942,2.86963433194957e-05
"570","E02000590",0.436824632655805,0.846653097798462,0.640962689206262,0.611543184609087,2.53598360426962,1301,1479,2780,7.93020620668468,4,"Kensington and Chelsea 014",152.3,460274.774152875,3.96577178868648e-05
"571","E02000591",0.312039684816942,0.789122671698735,0.497333561417599,0.756037658616455,2.35453357654973,158,1587,1745,7.46450983463653,4,"Kensington and Chelsea 015",187.6,357875.132167129,2.59914839586722e-05
"572","E02000592",0.301116808265272,0.937016443630514,0.615965770085867,0.476054031927957,2.33015305390961,1741,1941,3682,8.21121136179302,4,"Kensington and Chelsea 016",119.2,567992.885812091,5.43831842203487e-05
"573","E02000593",0.241714670225512,0.925488448452956,0.44234398769236,0.614408514121981,2.22395562049281,162,1903,2065,7.63288550539513,4,"Kensington and Chelsea 017",153,496650.088967543,2.71755353033387e-05
"574","E02000594",0.231993775024823,0.815778061245251,0.484678932294475,0.371674171101105,1.90412493966565,1020,1680,2700,7.90100705199242,4,"Kensington and Chelsea 018",93.7,775777.414943583,3.71438606503735e-05
"575","E02000595",0.292960093609019,0.811962638321964,0.578948874505374,0.460499386000819,2.14437099243718,1894,1733,3627,8.1961611392829,4,"Kensington and Chelsea 019",115.4,634689.832954697,4.95199508907141e-05
"576","E02000596",0.245870844583505,0.871384955757552,0.587174037169831,0.569791240278346,2.27422107778923,1541,1979,3520,8.16621626859214,4,"Kensington and Chelsea 020",142.1,548488.610515453,4.51628116802566e-05
"577","E02000597",0.430243294851507,0.50565147624528,0.75367797885387,0.726975030699959,2.41654778065062,348,1213,1561,7.35308192051543,4,"Kensington and Chelsea 021",180.5,396428.650540184,2.18152735282859e-05
"578","E02000598",0.0653053447009601,0.443618521975552,0.324709512044063,0.229226361031519,1.06285973975209,107,814,921,6.82546003625531,4,"Kingston upon Thames 001",58.9,1328362.20612534,1.17713920599912e-05
"579","E02000599",0.0196043277703839,0.55547262158338,0.16156798709459,0.0597625869832174,0.796407523431571,300,931,1231,7.11558212618445,4,"Kingston upon Thames 002",17.5,4142475.26516086,1.69808755973648e-05
"580","E02000600",0.113639139706599,0.606710424918441,0.436364713437973,0.292672943102743,1.44938722116575,1092,1320,2412,7.78821155784708,4,"Kingston upon Thames 003",74.4,1115022.61500106,2.90750648485089e-05
"581","E02000601",0.1465256633489,0.506541098670603,0.310806433672816,0.386000818665575,1.34987401435789,353,1211,1564,7.35500192110526,4,"Kingston upon Thames 004",97.2,1066409.54845127,1.50885136041701e-05
"582","E02000602",0.155341626635368,0.554183899367666,0.445857605862157,0.34465820712239,1.50004133898758,1337,1014,2351,7.76259604854007,4,"Kingston upon Thames 005",87.1,1073017.961025,2.51551830827098e-05
"583","E02000603",0.0727811762571741,0.578142073728858,0.289101662562494,0.2312730249693,1.17129793751783,111,868,979,6.88653164253051,4,"Kingston upon Thames 006",59.4,1327853.60178009,1.24121224353248e-05
"584","E02000604",0.124635376709156,0.642925043342383,0.332160894337057,0.217355710192386,1.31707702458098,1373,1144,2517,7.83082299513532,4,"Kingston upon Thames 007",56,1534910.67450613,2.92827649960089e-05
"585","E02000605",0.0874545374981733,0.590073982619638,0.297345526806106,0.212034383954155,1.18690843087807,220,1014,1234,7.11801620446533,4,"Kingston upon Thames 008",54.7,1433905.17551567,1.57328499653028e-05
"586","E02000606",0.197783169212026,0.470659757490611,0.474607036203688,0.264428980761359,1.40747894366768,7404,1085,8489,9.04652648673797,2,"Kingston upon Thames 009",67.5,1507797.42277713,8.34083949628503e-05
"587","E02000607",0.0740952631771609,0.756826279400467,0.229440224053283,0.182153090462546,1.24251485709346,55,684,739,6.6052979209482,4,"Kingston upon Thames 010",47.4,1434917.41627112,1.08652366490144e-05
"588","E02000608",0.253601825631976,0.719342046749734,0.440580678801452,0.336880884158821,1.75040543534198,614,542,1156,7.05272104923232,4,"Kingston upon Thames 011",85.2,822713.195441976,1.64918651998548e-05
"589","E02000609",0.0566362787000564,0.55780603539814,0.283290082649812,0.194433074089235,1.09216547083724,130,823,953,6.8596149036542,4,"Kingston upon Thames 012",50.4,1480596.40938211,1.27710225682779e-05
"590","E02000610",0.110514357857063,0.569096407584278,0.426951574934675,0.268931641424478,1.37549398180049,455,725,1180,7.07326971745971,4,"Kingston upon Thames 013",68.6,1119032.57829036,1.5371461487777e-05
"591","E02000611",0.0431651040488718,0.680964027045235,0.254401454591906,0.154318460908719,1.13284904659473,74,721,795,6.67834211465433,4,"Kingston upon Thames 014",40.6,1795522.78284794,1.09056153312178e-05
"592","E02000612",0.0452027502523918,0.534550460054362,0.228011519700012,0.162095783872288,0.969860513879055,96,959,1055,6.96129604591017,4,"Kingston upon Thames 015",42.5,1881817.17182159,1.31912545934181e-05
"593","E02000613",0.104283075396287,0.652978610829919,0.346836161603411,0.255014326647565,1.35911217447718,127,995,1122,7.02286808608264,4,"Kingston upon Thames 016",65.2,1203952.7597464,1.42934087884645e-05
"594","E02000614",0.0759644301681456,0.540421413853721,0.244126472387504,0.104789193614409,0.965301510023779,1442,1297,2739,7.91534816926308,4,"Kingston upon Thames 017",28.5,2957898.93400998,3.2491057098968e-05
"595","E02000615",0.0968906591772932,0.582620832375254,0.280101760062011,0.175194433074089,1.13480768468865,204,1016,1220,7.1066061377273,4,"Kingston upon Thames 018",45.7,1640540.54114361,1.62725892967913e-05
"596","E02000616",0.0545534080323461,0.463274594071663,0.270604111186252,0.176422431436758,0.964854544727019,131,842,973,6.880384082186,4,"Kingston upon Thames 019",46,1307814.39254547,1.61736818570057e-05
"597","E02000617",0.0159139358008043,0.384244737656655,0.0670428552892228,0.0376586164551781,0.50486014520186,798,950,1748,7.46622755621548,4,"Kingston upon Thames 020",12.1,7061573.67636193,2.04575943745986e-05
"598","E02000619",0.241850591569992,0.297736153470554,0.606190194689767,0.589439214081048,1.73521615381136,280,1283,1563,7.35436233042148,4,"Lambeth 002",146.9,544158.633884218,1.95529215560197e-05
"599","E02000620",0.255252136462518,0.475931154286644,0.504249401895045,0.516168645108473,1.75160133775268,1786,2015,3801,8.24301946898925,4,"Lambeth 003",129,724706.493631497,4.06579995322249e-05
"600","E02000621",0.282782644943897,0.358575961416519,0.561122010408162,0.573884568153909,1.77636518492249,1783,2629,4412,8.39208338037339,4,"Lambeth 004",143.1,725055.78306286,4.25230541201151e-05
"601","E02000622",0.199234201564445,0.666340380655373,0.574593126499772,0.413835448219402,1.85400315693899,467,1885,2352,7.76302130901852,4,"Lambeth 005",104,778035.686168536,2.90672844670595e-05
"602","E02000623",0.151832517433354,0.6439173194512,0.542251764731197,0.701187065083913,2.03918866669966,57,1545,1602,7.3790081276283,4,"Lambeth 006",174.2,457994.997021683,2.00795338853065e-05
"603","E02000624",0.159186363826126,0.533645379331386,0.534501763387522,0.555464592713876,1.78279809925891,89,1815,1904,7.55171221535131,4,"Lambeth 007",138.6,575084.956358295,2.38875553698451e-05
"604","E02000625",0.207320714111901,0.581425347294457,0.615657328491469,0.60458452722063,2.00898791711846,434,1748,2182,7.68799716639302,4,"Lambeth 008",150.6,556973.711105196,2.60132777014544e-05
"605","E02000626",0.166801473587965,0.700422721654312,0.581655994439477,0.599672533769955,2.04855272345171,128,1272,1400,7.24422751560335,4,"Lambeth 009",149.4,561913.981496987,1.66766033740033e-05
"606","E02000627",0.199920708730183,0.725537609203537,0.395353882506333,0.732705689725747,2.0535178901658,337,2618,2955,7.9912539298402,4,"Lambeth 010",181.9,527014.63505049,3.08249308163796e-05
"607","E02000628",0.331070786880128,0.464490591703349,0.506898070622856,0.595579205894392,1.89803865510073,1395,1745,3140,8.0519780789023,4,"Lambeth 011",148.4,654826.209309592,3.23124354962891e-05
"608","E02000629",0.248773564087195,0.703460436936362,0.436626683757957,0.564469914040115,1.95333059882163,424,3030,3454,8.14728825870662,4,"Lambeth 012",140.8,635526.843435493,3.85998644327758e-05
"609","E02000630",0.226666963746374,0.643082188879045,0.503035409755063,0.426524764633647,1.79930932701413,790,2287,3077,8.03171037532204,4,"Lambeth 013",107.1,679358.306596148,4.22901412276949e-05
"610","E02000631",0.109619908813795,0.833249999015959,0.37819574581516,0.327875562832583,1.6489412164775,4881,1904,6785,8.82246957226897,2,"Lambeth 014",83,1068210.36099704,7.65270502296074e-05
"611","E02000632",0.232121139899124,0.782213118990772,0.429796561315161,0.72574703233729,2.16987785254235,184,3563,3747,8.22871079879369,4,"Lambeth 015",180.2,528644.747808074,3.93337166297759e-05
"612","E02000633",0.253777359881949,0.534681746204815,0.543917245987133,0.54850593532542,1.88088228739932,1278,1720,2998,8.00570067866254,4,"Lambeth 016",136.9,631180.357868962,3.46956241916792e-05
"613","E02000634",0.215314255983496,0.558536863994773,0.681567974862248,0.525992632009824,1.98141172685034,538,1812,2350,7.7621706071382,4,"Lambeth 017",131.4,525215.758272886,3.40513824978402e-05
"614","E02000635",0.115425582632507,0.75623112437482,0.377773840018294,0.289807613589849,1.53923816061547,262,2020,2282,7.73280753042202,4,"Lambeth 018",73.7,1232429.81527321,2.51238363511611e-05
"615","E02000636",0.0856289930879658,0.714084091854208,0.378564268521716,0.326647564469914,1.5049249179338,471,2581,3052,8.02355239240435,4,"Lambeth 019",82.7,921681.958069414,4.00403563065504e-05
"616","E02000637",0.162630031227257,0.910892928895134,0.505861770115635,0.596807204257061,2.17619193449509,168,2174,2342,7.75876054415766,4,"Lambeth 020",148.7,589065.31650627,2.673698728296e-05
"617","E02000638",0.166322541468258,0.624252013384988,0.522457441725085,0.579615227179697,1.89264722375803,382,2349,2731,7.91242312147371,4,"Lambeth 021",144.5,683453.550244922,2.76531652699234e-05
"618","E02000639",0.0842109862255382,0.626063134896595,0.60102478952092,0.557101923864102,1.86840083450715,40,1530,1570,7.35883089834235,4,"Lambeth 022",139,580388.231120318,1.94610493858127e-05
"619","E02000640",0.107284021809426,0.770249186662012,0.473870424440947,0.444535407286124,1.79593904019851,168,2694,2862,7.9592759601164,4,"Lambeth 023",111.5,818674.133767053,3.13533314126683e-05
"620","E02000641",0.0784034149693657,0.389941020299176,0.612660993340164,0.577159230454359,1.65816465906306,86,1651,1737,7.4599147662411,4,"Lambeth 024",143.9,615337.455910034,1.96166874637586e-05
"621","E02000642",0.10203466583456,0.78753902341188,0.452384456494179,0.351616864510847,1.69357501025147,192,2133,2325,7.75147531802146,4,"Lambeth 025",88.8,1079932.78670251,2.42445018382843e-05
"622","E02000643",0.16686491975778,0.880551879961462,0.384871314008588,0.47687269750307,1.9091608112309,163,2319,2482,7.81681996576455,4,"Lambeth 026",119.4,703879.129168367,2.95324421769718e-05
"623","E02000644",0.103976826607734,0.720086061055204,0.456702716046513,0.378223495702006,1.65898909941146,173,1982,2155,7.67554600253785,4,"Lambeth 027",95.3,901940.092990054,2.50712900498127e-05
"624","E02000645",0.179049485645677,0.770817206134697,0.402241432301111,0.313958248055669,1.66606637213716,901,2193,3094,8.03722003113301,4,"Lambeth 028",79.6,1136543.29262597,3.41996182511104e-05
"625","E02000646",0.171653416415331,0.784994695128069,0.260234104489919,0.381907490790012,1.59878970682333,669,2559,3228,8.07961802938984,4,"Lambeth 029",96.2,948822.389745194,3.53649891884453e-05
"626","E02000647",0.0691471109054179,0.659283187921273,0.44582328333527,0.347114203847728,1.52136778600969,106,1859,1965,7.58324752430336,4,"Lambeth 030",87.7,966273.457669115,2.31879796827862e-05
"627","E02000648",0.080599373504626,0.664979022178091,0.562834484194103,0.440851412198117,1.74926429207494,132,1337,1469,7.29233717617388,4,"Lambeth 031",110.6,708584.91251363,1.87445391718396e-05
