"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster"
"418","E02000435",0.0337380412026741,0.396060796061363,0.193231568341385,0.1563651248465,0.779395530451922,95,495,590,6.38012253689976,1
"419","E02000436",0.0111629432067985,0.49424164748578,0.0528243918466287,0.0380679492427343,0.596296931781941,70,394,464,6.13988455222626,1
"420","E02000437",0.0733142274174703,0.480585711826977,0.217941435744214,0.233729021694638,1.0055703966833,332,1062,1394,7.23993259132047,1
"421","E02000438",0.0763770458190904,0.460757178567208,0.257376230826277,0.173147769136308,0.967658224348884,548,821,1369,7.22183582528845,1
"422","E02000439",0.137654330098804,0.51575512409194,0.227935302814825,0.304134261154318,1.18547901815989,352,1138,1490,7.30653139893951,1
"423","E02000440",0.0585348458887204,0.51251446260199,0.248265552648081,0.250102333196889,1.06941719433568,102,1180,1282,7.15617663748062,1
"424","E02000441",0.0310527804750335,0.421165981645874,0.125612552018462,0.105607859189521,0.68343917332889,72,783,855,6.75110146893676,1
"425","E02000442",0.0778832683757511,0.604943278101002,0.267515896494478,0.300859598853868,1.2512020418251,160,1298,1458,7.2848209125686,1
"426","E02000443",0.14738606965542,0.590573311335431,0.213638155038489,0.38436348751535,1.33596102354469,441,1329,1770,7.47873482556787,1
"427","E02000444",0.0842054990676472,0.481769242749424,0.296947787876922,0.3061809250921,1.16910345478609,77,1365,1442,7.27378631784489,1
"428","E02000445",0.128447365305026,0.61191726069667,0.330820218905175,0.323372902169464,1.39455774707633,997,1659,2656,7.88457651059632,1
"429","E02000447",0.0288962461073309,0.653791993629425,0.104869028247385,0.124027834629554,0.911585102613696,68,849,917,6.82110747225646,1
"430","E02000448",0.0975913645199285,0.520069341963785,0.203477992145131,0.146131805157593,0.967270503786437,958,407,1365,7.21890970761906,1
"431","E02000449",0.0605873247068349,0.599776307031644,0.213445085641231,0.350798198935735,1.22460691631545,91,1160,1251,7.13169851046691,1
"432","E02000451",0.0693810663144403,0.534279844979969,0.148549003344566,0.155955792058944,0.908165706697919,81,769,850,6.74523634948436,1
"433","E02000452",0.18250621047332,0.640725010934773,0.280361609035105,0.287351616864511,1.39094444730771,2369,1207,3576,8.18200013629341,1
"434","E02000453",0.135973233514223,0.711413029732129,0.238728530062387,0.289807613589849,1.37592240689859,332,1146,1478,7.29844510150815,1
"435","E02000454",0.0390838345417705,0.497605583199646,0.209433988676904,0.173147769136308,0.919271175554629,33,616,649,6.47543271670409,1
"436","E02000455",0.178526110853919,0.563228848226324,0.289783399413399,0.258698321735571,1.29023668022921,4108,1011,5119,8.54071438645758,1
"437","E02000456",0.0843534787647774,0.634978027989509,0.255600297532524,0.300450266066312,1.27538207035312,74,717,791,6.67329796776765,1
"438","E02000457",0.11883120119578,0.508717732337003,0.346153692165622,0.210806385591486,1.18450901128989,734,778,1512,7.32118855673948,1
"439","E02000459",0.114835240672383,0.421432268898296,0.232830475984358,0.268931641424478,1.03802962697951,667,1349,2016,7.60887062919126,1
"440","E02000460",0.0783045006332647,0.33201486754047,0.679817835873367,0.296356938190749,1.38649414223785,93,899,992,6.89972310728487,1
"441","E02000461",0.0469441234220438,0.512653134220379,0.154810458348444,0.0949652067130577,0.809372922703925,876,848,1724,7.45240245122364,1
"442","E02000462",0.12177986321322,0.654155651394349,0.267626970415925,0.25992632009824,1.30348880512173,225,1023,1248,7.12929754892937,1
"443","E02000463",0.0740321005170293,0.535755882688517,0.620126453118095,0.359394187474417,1.58930862379806,47,1227,1274,7.14991683613211,1
"444","E02000464",0.00831342100523274,0.362196703180645,0.0433467437809992,0.0331559557920589,0.447012823758936,92,492,584,6.36990098282823,1
"445","E02000465",0.0273419961576027,0.536158260334554,0.222178971933351,0.103970528039296,0.889649756464803,92,1145,1237,7.12044437239249,1
"446","E02000466",0.00897941719233974,0.423200602756243,0.0626703040722391,0.0421612771182972,0.537011601139119,148,794,942,6.84800527457636,1
"447","E02000467",0.0904803194512925,0.397396222087409,0.340620222496304,0.278755628325829,1.10725239236083,412,1224,1636,7.40000951716269,1
"448","E02000468",0.0223099530432104,0.399244914372379,0.0554940377268492,0.0659025787965616,0.542951483939001,135,982,1117,7.0184017990692,1
"449","E02000469",0.0418510544333897,0.338740198419187,0.195019393859626,0.14203847728203,0.717649123994232,307,762,1069,6.97447891102505,1
"450","E02000470",0.0255917289144105,0.417012412286884,0.123106847557605,0.0360212853049529,0.601732274063853,2125,1174,3299,8.10137467122858,1
"451","E02000471",0.0330784339962789,0.49611473608512,0.226266562009063,0.130577159230454,0.886036891320916,63,669,732,6.59578051396131,1
"452","E02000472",0.0625137693848499,0.460103682032743,0.264638304536822,0.227589029881294,1.01484478583571,258,1309,1567,7.35691824235602,1
"453","E02000473",0.0345041821632314,0.465971749981394,0.17517349274886,0.125665165779779,0.801314590673265,489,1394,1883,7.54062152865715,1
"454","E02000474",0.0467534078741894,0.60111798020437,0.178716671911184,0.142857142857143,0.969445202846887,233,1163,1396,7.24136628332232,1
"455","E02000475",0.0476531223994933,0.472664779840066,0.171909851465769,0.122390503479329,0.814618257184657,419,1456,1875,7.53636393840451,1
"456","E02000476",0.2223431524406,0.484647229563354,0.453873306783768,0.207941056078592,1.36880474486631,8527,1055,9582,9.16764161744307,1
"457","E02000477",0.0584303041409445,0.496987452358155,0.231312989851541,0.207122390503479,0.99385313685412,140,1403,1543,7.34148385236316,1
"458","E02000478",0.0181575711399397,0.320614911774451,0.0665250203335285,0.0847318870241506,0.49002939027207,46,662,708,6.56244409369372,1
"459","E02000479",0.145964606442236,0.531493573614673,0.376159454570516,0.230454359394188,1.28407199402161,1841,1275,3116,8.04430540699064,1
"460","E02000480",0.0412724101878431,0.387294688050288,0.157920394225311,0.10683585755219,0.693323350015632,4126,1471,5597,8.62998601889136,1
"461","E02000481",0.00142980314626549,0.39907998391182,0.026131024108625,0.0143266475644699,0.44096745873118,152,766,918,6.82219739062049,1
"462","E02000482",0.0345420057598388,0.510816050018149,0.080698121024178,0.0806385591485878,0.706694735950754,234,371,605,6.40522845803084,1
"463","E02000483",0.124777583105811,0.429061947864728,0.302504324612383,0.182562423250102,1.03890627883302,1739,1070,2809,7.94058382710424,1
"464","E02000484",0.0578686164220511,0.433085694677475,0.26564569456566,0.169463774048301,0.926063779713488,172,1274,1446,7.27655640271871,1
"465","E02000485",0.0714435474337514,0.551971447113718,0.260416123688094,0.144085141219812,1.02791625945538,888,1225,2113,7.65586401761606,1
"466","E02000486",0.096695079926895,0.647693126935469,0.296741672419168,0.2247237003684,1.26585357964993,325,977,1302,7.17165682276851,1
"467","E02000487",0.00168215226794978,0.636480534028539,0,0.0130986492018011,0.65126133549829,213,596,809,6.69579891705849,1
"468","E02000488",0.0323585784873734,0.337028899335148,0.354453281039211,0.154318460908719,0.878159219770451,387,993,1380,7.22983877815125,1
"469","E02000489",0.0372090437195466,0.359850707887043,0.253531820377579,0.112157183790422,0.76274875577459,123,1229,1352,7.20934025660291,1
"470","E02000490",0.0275187086331393,0.524971234086293,0.308702487998401,0.144494474007368,1.0056869047252,120,1159,1279,7.15383380157884,1
"471","E02000491",0.0380673765273858,0.400738844485815,0.214560524556527,0.0634465820712239,0.716813327640952,681,1285,1966,7.58375630070711,1
"472","E02000492",0.00441271062587441,0.417454918992711,0.0246271066993148,0.00654932460090053,0.453044060918801,545,814,1359,7.21450441415114,1
"473","E02000493",0.0900072674129362,0.572090436846591,0.300272170016566,0.185427752762996,1.14779762703909,318,711,1029,6.93634273583405,1
"474","E02000494",0.00738772908737791,0.317638076427325,0.105987065922922,0.0372492836676218,0.468262155105246,463,731,1194,7.08506429395255,1
"475","E02000495",0.0685073870764952,0.507762898574006,0.266252821375626,0.130167826442898,0.972690933469025,908,1279,2187,7.69028602067677,1
"476","E02000496",0.00414979060105077,0.341757028238934,0.00694182582325674,0.00818665575112567,0.361035300414367,667,461,1128,7.028201432058,1
"477","E02000497",0.0329654384879807,0.331255158115036,0.245260193539455,0.117478510028653,0.726959300171125,252,972,1224,7.10987946307227,1
"478","E02000498",0.0269672734301623,0.41625967129415,0.217614067953606,0.0667212443716742,0.727562257049592,65,638,703,6.55535689181067,1
"479","E02000499",0.0758280428427356,0.465062284553604,0.446795251310696,0.185837085550553,1.17352266425759,280,913,1193,7.08422642209792,1
"480","E02000500",0.072480291282706,0.476633365380161,0.338939250597467,0.0970118706508391,0.985064777911173,1412,805,2217,7.70391020961631,1
"481","E02000501",0.0764636688589183,0.413853425873498,0.912220670333474,0.223086369218174,1.62562413428406,244,1061,1305,7.17395831975679,1
"482","E02000502",0.0185941048409191,0.33393025947425,0.213322547973065,0.0630372492836676,0.628884161571901,348,1232,1580,7.36518012602101,1
"483","E02000503",0.0510361088081251,0.554114730896501,1,0.254604993860008,1.85975583356463,47,1410,1457,7.2841348061952,1
"484","E02000504",0.0358988069255303,0.437578644775478,0.173293148497951,0.0867785509619321,0.733549151160891,411,946,1357,7.21303165983487,1
"485","E02000506",0.0172616658496064,0.444971876389233,0.120414072424584,0.0442079410560786,0.626855555719502,428,911,1339,7.19967834569117,1
"486","E02000507",0.0254960617288265,0.544006354286237,0.0963776122816026,0.108882521489971,0.774762549786637,200,1406,1606,7.38150189450671,1
"487","E02000508",0.0678807386958534,0.346888637924992,0.362758364920132,0.124846500204666,0.902374241745644,5863,1136,6999,8.85352256068954,1
"488","E02000509",0.14633576416428,0.49847221633584,0.31988659498621,0.187883749488334,1.15257832497466,3812,1047,4859,8.4885879344059,1
"489","E02000510",0.0596822270044297,0.436703722744991,0.248838068689499,0.153909128121163,0.899133146560082,1640,1110,2750,7.91935619066062,1
"490","E02000511",0.0417145441792658,0.389109839011544,0.105422847993572,0.1498158002456,0.686063031429982,316,1259,1575,7.36201055125973,1
"491","E02000512",0.0682494688502227,0.527459353447539,0.266476880066793,0.220630372492837,1.08281607485739,68,1381,1449,7.27862894232068,1
"492","E02000513",0.0508266754574148,0.495940285338691,0.282381857217775,0.237822349570201,1.06697116758408,195,1217,1412,7.25276241805319,1
"493","E02000514",0.105499054057019,0.521976683943415,0.21775157355557,0.323372902169464,1.16860021372547,232,1824,2056,7.62851762657506,1
"494","E02000515",0.0603677031305027,0.391453735801802,0.185922292209561,0.123618501841998,0.761362232983863,843,1792,2635,7.87663846097546,1
"495","E02000516",0.0384126314246301,0.399678429615261,0.353594633316957,0.192795742939009,0.984481437295857,64,1399,1463,7.28824440102012,1
"496","E02000517",0.0468511549604398,0.4445307894882,0.334910987943549,0.216537044617274,1.04282997700946,118,1509,1627,7.39449310721904,1
"497","E02000518",0.0426450095371737,0.532418551369074,0.21404463619378,0.12771182971756,0.916820026817588,1115,1296,2411,7.78779687818117,1
"498","E02000519",0.0730920010058179,0.471009361510902,0.349796739365162,0.183381088825215,1.0772791907071,977,1234,2211,7.70120018085745,1
"499","E02000520",0.067732450321483,0.466653851180233,0.279236314012106,0.0937372083503889,0.907359823864211,4370,2116,6486,8.77740128686726,1
"500","E02000521",0.0287899516125889,0.236469011213816,0.206207283763526,0.153499795333606,0.624966041923537,221,1599,1820,7.50659178007084,1
"501","E02000522",0.0745967386753169,0.40868114917683,0.241037777577412,0.21367171510438,0.937987380533939,220,1430,1650,7.40853056689463,1
"502","E02000523",0.0909052151063368,0.521585869131703,0.275615412103074,0.227589029881294,1.11569552622241,693,2055,2748,7.91862865334224,1
"503","E02000524",0.00630628306070584,0.405734381698599,0.18175067611384,0.00122799836266885,0.595019339235814,20198,1076,21274,9.96524094881161,1
"504","E02000525",0.0216228814581265,0.52052323078409,0.275267788150514,0.0769545640605813,0.894368464453312,1231,1867,3098,8.03851202097681,1
"505","E02000526",0.206901609628129,0.920073221479395,0.506356617003448,0.359394187474417,1.99272563558539,1207,1928,3135,8.05038445306702,1
"506","E02000528",0.0757234262389762,0.165811277556868,0.492661830965089,0.175194433074089,0.909390967835022,1418,1959,3377,8.12474302038557,1
"507","E02000529",0.0633342457380306,0.503165342109484,0.431117949267708,0.28080229226361,1.27841982937883,121,1581,1702,7.43955930913332,1
"508","E02000530",0.0418350622138928,0.450179680147894,0.261923129516894,0.0908718788374949,0.844809750716176,2406,772,3178,8.06400734709666,1
"509","E02000531",0.0862093985303343,0.531297174018642,0.344241317990093,0.153499795333606,1.11524768587268,2672,2158,4830,8.48260174664662,1
"510","E02000532",0.0552694091544115,0.565122207108524,0.278555691459791,0.151862464183381,1.05080977190611,439,1633,2072,7.63626960337937,1
"511","E02000533",0.0951808406282737,0.700373048208332,0.32917626601459,0.311502251330332,1.43623240618153,121,1634,1755,7.47022413589997,1
"512","E02000534",0.0314972563523178,0.489846537392105,0.213010618893203,0.0556692591076545,0.790023671745281,2919,1760,4679,8.45083969086622,1
"513","E02000535",0.0420469576487986,0.53547077101867,0.388527222775715,0.233729021694638,1.19977397313782,184,2149,2333,7.75491027202143,1
"514","E02000536",0.0619725616451991,0.461874741387581,0.365326845815848,0.224314367580843,1.11348851642947,1004,1913,2917,7.97831096986772,1
"515","E02000537",0.0401481523431475,0.527654004949679,0.268044455287981,0.175194433074089,1.0110410456549,174,1884,2058,7.62948991639399,1
"516","E02000538",0.0588167320749207,0.553089078227785,0.298211067961133,0.13876381498158,1.04888069324542,1195,1548,2743,7.9168074909376,1
"517","E02000539",0.0973777662251966,0.435617473037005,0.343409875663896,0.255423659435121,1.13182877436122,1670,2226,3896,8.26770566476243,1
"518","E02000540",0.140393174904998,0.634842899330163,0.355741673650324,0.289807613589849,1.42078536147533,970,1841,2811,7.94129557090653,1
"519","E02000541",0.103258217467202,0.45847699377951,0.385653990036047,0.332787556283258,1.28017675756602,360,1764,2124,7.66105638236183,1
"520","E02000542",0.126373904235094,0.509326780484254,0.361942385747308,0.35571019238641,1.35335326285307,805,2048,2853,7.9561263512135,1
"521","E02000543",0.18902707664971,0.673979518918024,0.38373617604187,0.406876790830946,1.65361956244055,2451,2820,5271,8.56997537685521,1
"522","E02000544",0.0559058935322946,0.546513626293477,0.224544836703365,0.230454359394188,1.05741871592332,182,1519,1701,7.43897159239586,1
"523","E02000545",0.0951237651200291,0.434938695415391,0.356190974689913,0.242734343020876,1.12898777824621,389,1350,1739,7.46106551435428,1
"524","E02000546",0.0260775187058052,0.590152535726121,0.223540530572652,0.150225133033156,0.989995718037733,283,2014,2297,7.7393592026891,1
"525","E02000547",0.046698919365512,0.529000073952886,0.259246379282497,0.105607859189521,0.940553231790415,2489,1670,4159,8.33302993974291,1
"526","E02000548",0.0331385177475073,0.411227952572334,0.421429134729229,0.0937372083503889,0.959532813399459,730,1566,2296,7.73892375743946,1
"527","E02000549",0.0542584426419709,0.628583933849644,0.429384222388472,0.171919770773639,1.28414636965373,650,2125,2775,7.92840602618053,1
"528","E02000550",0.111403639242655,0.399512199735751,0.585695762765214,0.438804748260336,1.53541635000396,522,1881,2403,7.78447323573647,1
"529","E02000551",0.0685303476022093,0.38945613812991,0.406393091612224,0.153909128121163,1.01828870546551,624,1132,1756,7.47079377419506,1
"530","E02000552",0.0352566620812543,0.327360836258661,0.242039502168803,0.0986492018010643,0.703306202309783,641,1397,2038,7.61972421378267,1
"531","E02000553",0.031416901554551,0.388763150681362,0.237093620464689,0.095374539500614,0.752648212201216,71,699,770,6.64639051484773,1
"532","E02000554",0.195809844542849,0.581470949975927,0.646125011169621,0.577977896029472,2.00138370171787,113,1753,1866,7.53155238140729,1
"533","E02000555",0.187801278103872,0.735947147440805,0.58398181284261,0.634056487924683,2.14178672631197,175,2039,2214,7.70255611326858,1
"534","E02000556",0.23138279392922,0.846208012511304,0.441887263308849,0.617273843634875,2.13675191338425,395,2368,2763,7.92407232492342,1
"535","E02000557",0.229974753359219,0.774931427255534,0.525099033437384,0.457634056487925,1.98763927054006,2459,1807,4266,8.3584318990313,1
"536","E02000558",0.283029970621599,0.533047085356924,0.630107257375567,0.742529676627098,2.18871398998119,312,1223,1535,7.3362856600213,1
"537","E02000559",0.221697410276615,0.768304217304188,0.351666155809982,0.611133851821531,1.95280163521232,4084,2439,6523,8.7830896717961,1
"538","E02000560",0.342017875610969,0.749468311592342,0.527350938654568,0.563651248465002,2.18248837432288,877,1609,2486,7.81843027207066,1
"539","E02000561",0.123995433365703,0.822255268755884,0.372644227098327,0.505116659844454,1.82401158906437,77,1624,1701,7.43897159239586,1
"540","E02000562",0.171592342483578,0.71488355002674,0.396100880468492,0.489152681129759,1.77172945410857,107,1509,1616,7.38770923908104,1
"541","E02000563",0.140571632457612,0.636607141752172,0.480123802497653,0.587392550143267,1.8446951268507,283,1451,1734,7.45818615734049,1
"542","E02000564",0.191762157352608,0.567414925877755,0.453156473000029,0.51985264019648,1.73218619642687,692,2784,3476,8.15363748638528,1
"543","E02000565",0.228414427617846,0.711846768457034,0.462346826295317,0.641833810888252,2.04444183325845,73,1484,1557,7.350516171834,1
"544","E02000566",0.25108046373684,0.795110232680521,0.488090897466444,0.465411379451494,1.9996929733353,1078,2066,3144,8.0532511535491,1
"545","E02000567",0.181812070561262,0.679793154246305,0.515128625771633,0.626279164961113,2.00301301554031,128,2607,2735,7.91388671485608,1
"546","E02000568",0.233903196138857,0.350075461603269,0.456889468331572,0.424478100695866,1.46534622676956,1492,1543,3035,8.0179667034936,1
"547","E02000569",0.210337184512229,0.622909473611676,0.721969747220665,0.573884568153909,2.12910097349848,709,2266,2975,7.99799931797973,1
"548","E02000570",0.225529789275758,0.830224036441432,0.488686131817521,0.574703233729022,2.11914319126373,160,1989,2149,7.67275789664251,1
"549","E02000571",0.247938099881585,0.564144126654153,0.786779195750787,0.648383135489153,2.24724455777568,279,1559,1838,7.51643330291563,1
"550","E02000572",0.265155013693803,0.559350973530121,0.619985216531815,0.753172329103561,2.1976635328593,290,1077,1367,7.22037383672395,1
"551","E02000573",0.395124582233829,0.784455852296811,0.503516741598481,0.477691363078183,2.1607885392073,3035,1936,4971,8.51137630609467,1
"552","E02000574",0.356116749432524,0.682779641948235,0.549731647090633,0.560376586164552,2.14900462463594,2997,1370,4367,8.38183155348556,1
"553","E02000575",0.456465048546029,0.419170332149307,0.647307593580534,0.511665984445354,2.03460895872122,14209,1582,15791,9.66719543646664,1
"554","E02000576",0.532440356203166,0.386639764607594,0.584936159739645,0.496520671305772,2.00053695185618,10871,1063,11934,9.38714674808203,1
"555","E02000577",0.234264935324236,0.336415244067852,0.509611611302208,0.326238231682358,1.40653002237665,1082,1067,2149,7.67275789664251,1
"556","E02000578",0.198233038145427,0.53668299660241,0.364422787006153,0.450266066311912,1.5496048880659,478,705,1183,7.07580886397839,1
"557","E02000579",0.202344624905419,0.822130375353688,0.680885705280874,0.565697912402783,2.27105861794276,289,1683,1972,7.58680353516258,1
"558","E02000580",0.447439521675026,0.844738358857579,0.786736730967888,0.882521489971347,2.96143610147184,532,1908,2440,7.79975331828725,1
"559","E02000581",0.253677475057007,0.508595314075733,0.710063993663158,0.680720425706099,2.153057208502,465,1164,1629,7.39572160860205,1
"560","E02000582",0.367498213978232,0.928651133300501,0.442491070610784,0.630781825624233,2.36942224351375,609,2088,2697,7.89989532313973,1
"561","E02000583",0.23729501624927,0.897132845581348,0.616426841491836,0.507572656569791,2.25842735989224,323,1569,1892,7.54538974961182,1
"562","E02000584",0.241394507017363,0.892351513643788,0.403981933198436,0.355300859598854,1.89302881345844,1919,2118,4037,8.30325712085294,1
"563","E02000585",0.110187712881107,0.874630875973768,0.334649472765501,0.366352844862874,1.68582090648325,313,1743,2056,7.62851762657506,1
"564","E02000586",0.349930077429675,0.984136468342891,0.46249503805531,0.593532541956611,2.39009412578449,2543,1804,4347,8.37724123098879,1
"565","E02000587",0.34074659141749,0.885229300139789,0.469389188196217,0.577568563241916,2.27293364299541,565,1680,2245,7.71646080017636,1
"566","E02000588",0.335014503782855,0.95746020981674,0.590243903943901,0.423659435120753,2.30637805266425,6980,1862,8842,9.08726837438619,1
"567","E02000589",0.429417562655331,0.856673696441426,0.620230372529425,0.920180106426525,2.82650173805271,616,1830,2446,7.80220931624712,1
"568","E02000590",0.436824632655805,0.846653097798462,0.640962689206262,0.611543184609087,2.53598360426962,1301,1479,2780,7.93020620668468,1
"569","E02000591",0.312039684816942,0.789122671698735,0.497333561417599,0.756037658616455,2.35453357654973,158,1587,1745,7.46450983463653,1
"570","E02000592",0.301116808265272,0.937016443630514,0.615965770085867,0.476054031927957,2.33015305390961,1741,1941,3682,8.21121136179302,1
"571","E02000593",0.241714670225512,0.925488448452956,0.44234398769236,0.614408514121981,2.22395562049281,162,1903,2065,7.63288550539513,1
"572","E02000594",0.231993775024823,0.815778061245251,0.484678932294475,0.371674171101105,1.90412493966565,1020,1680,2700,7.90100705199242,1
"573","E02000595",0.292960093609019,0.811962638321964,0.578948874505374,0.460499386000819,2.14437099243718,1894,1733,3627,8.1961611392829,1
"574","E02000596",0.245870844583505,0.871384955757552,0.587174037169831,0.569791240278346,2.27422107778923,1541,1979,3520,8.16621626859214,1
"575","E02000597",0.430243294851507,0.50565147624528,0.75367797885387,0.726975030699959,2.41654778065062,348,1213,1561,7.35308192051543,1
"576","E02000598",0.0653053447009601,0.443618521975552,0.324709512044063,0.229226361031519,1.06285973975209,107,814,921,6.82546003625531,1
"577","E02000599",0.0196043277703839,0.55547262158338,0.16156798709459,0.0597625869832174,0.796407523431571,300,931,1231,7.11558212618445,1
"578","E02000600",0.113639139706599,0.606710424918441,0.436364713437973,0.292672943102743,1.44938722116575,1092,1320,2412,7.78821155784708,1
"579","E02000601",0.1465256633489,0.506541098670603,0.310806433672816,0.386000818665575,1.34987401435789,353,1211,1564,7.35500192110526,1
"580","E02000602",0.155341626635368,0.554183899367666,0.445857605862157,0.34465820712239,1.50004133898758,1337,1014,2351,7.76259604854007,1
"581","E02000603",0.0727811762571741,0.578142073728858,0.289101662562494,0.2312730249693,1.17129793751783,111,868,979,6.88653164253051,1
"582","E02000604",0.124635376709156,0.642925043342383,0.332160894337057,0.217355710192386,1.31707702458098,1373,1144,2517,7.83082299513532,1
"583","E02000605",0.0874545374981733,0.590073982619638,0.297345526806106,0.212034383954155,1.18690843087807,220,1014,1234,7.11801620446533,1
"584","E02000606",0.197783169212026,0.470659757490611,0.474607036203688,0.264428980761359,1.40747894366768,7404,1085,8489,9.04652648673797,1
"585","E02000607",0.0740952631771609,0.756826279400467,0.229440224053283,0.182153090462546,1.24251485709346,55,684,739,6.6052979209482,1
"586","E02000608",0.253601825631976,0.719342046749734,0.440580678801452,0.336880884158821,1.75040543534198,614,542,1156,7.05272104923232,1
"587","E02000609",0.0566362787000564,0.55780603539814,0.283290082649812,0.194433074089235,1.09216547083724,130,823,953,6.8596149036542,1
"588","E02000610",0.110514357857063,0.569096407584278,0.426951574934675,0.268931641424478,1.37549398180049,455,725,1180,7.07326971745971,1
"589","E02000611",0.0431651040488718,0.680964027045235,0.254401454591906,0.154318460908719,1.13284904659473,74,721,795,6.67834211465433,1
"590","E02000612",0.0452027502523918,0.534550460054362,0.228011519700012,0.162095783872288,0.969860513879055,96,959,1055,6.96129604591017,1
"591","E02000613",0.104283075396287,0.652978610829919,0.346836161603411,0.255014326647565,1.35911217447718,127,995,1122,7.02286808608264,1
"592","E02000614",0.0759644301681456,0.540421413853721,0.244126472387504,0.104789193614409,0.965301510023779,1442,1297,2739,7.91534816926308,1
"593","E02000615",0.0968906591772932,0.582620832375254,0.280101760062011,0.175194433074089,1.13480768468865,204,1016,1220,7.1066061377273,1
"594","E02000616",0.0545534080323461,0.463274594071663,0.270604111186252,0.176422431436758,0.964854544727019,131,842,973,6.880384082186,1
"595","E02000617",0.0159139358008043,0.384244737656655,0.0670428552892228,0.0376586164551781,0.50486014520186,798,950,1748,7.46622755621548,1
"596","E02000619",0.241850591569992,0.297736153470554,0.606190194689767,0.589439214081048,1.73521615381136,280,1283,1563,7.35436233042148,1
"597","E02000620",0.255252136462518,0.475931154286644,0.504249401895045,0.516168645108473,1.75160133775268,1786,2015,3801,8.24301946898925,1
"598","E02000621",0.282782644943897,0.358575961416519,0.561122010408162,0.573884568153909,1.77636518492249,1783,2629,4412,8.39208338037339,1
"599","E02000622",0.199234201564445,0.666340380655373,0.574593126499772,0.413835448219402,1.85400315693899,467,1885,2352,7.76302130901852,1
"600","E02000623",0.151832517433354,0.6439173194512,0.542251764731197,0.701187065083913,2.03918866669966,57,1545,1602,7.3790081276283,1
"601","E02000624",0.159186363826126,0.533645379331386,0.534501763387522,0.555464592713876,1.78279809925891,89,1815,1904,7.55171221535131,1
"602","E02000625",0.207320714111901,0.581425347294457,0.615657328491469,0.60458452722063,2.00898791711846,434,1748,2182,7.68799716639302,1
"603","E02000626",0.166801473587965,0.700422721654312,0.581655994439477,0.599672533769955,2.04855272345171,128,1272,1400,7.24422751560335,1
"604","E02000627",0.199920708730183,0.725537609203537,0.395353882506333,0.732705689725747,2.0535178901658,337,2618,2955,7.9912539298402,1
"605","E02000628",0.331070786880128,0.464490591703349,0.506898070622856,0.595579205894392,1.89803865510073,1395,1745,3140,8.0519780789023,1
"606","E02000629",0.248773564087195,0.703460436936362,0.436626683757957,0.564469914040115,1.95333059882163,424,3030,3454,8.14728825870662,1
"607","E02000630",0.226666963746374,0.643082188879045,0.503035409755063,0.426524764633647,1.79930932701413,790,2287,3077,8.03171037532204,1
"608","E02000631",0.109619908813795,0.833249999015959,0.37819574581516,0.327875562832583,1.6489412164775,4881,1904,6785,8.82246957226897,1
"609","E02000632",0.232121139899124,0.782213118990772,0.429796561315161,0.72574703233729,2.16987785254235,184,3563,3747,8.22871079879369,1
"610","E02000633",0.253777359881949,0.534681746204815,0.543917245987133,0.54850593532542,1.88088228739932,1278,1720,2998,8.00570067866254,1
"611","E02000634",0.215314255983496,0.558536863994773,0.681567974862248,0.525992632009824,1.98141172685034,538,1812,2350,7.7621706071382,1
"612","E02000635",0.115425582632507,0.75623112437482,0.377773840018294,0.289807613589849,1.53923816061547,262,2020,2282,7.73280753042202,1
"613","E02000636",0.0856289930879658,0.714084091854208,0.378564268521716,0.326647564469914,1.5049249179338,471,2581,3052,8.02355239240435,1
"614","E02000637",0.162630031227257,0.910892928895134,0.505861770115635,0.596807204257061,2.17619193449509,168,2174,2342,7.75876054415766,1
"615","E02000638",0.166322541468258,0.624252013384988,0.522457441725085,0.579615227179697,1.89264722375803,382,2349,2731,7.91242312147371,1
"616","E02000639",0.0842109862255382,0.626063134896595,0.60102478952092,0.557101923864102,1.86840083450715,40,1530,1570,7.35883089834235,1
"617","E02000640",0.107284021809426,0.770249186662012,0.473870424440947,0.444535407286124,1.79593904019851,168,2694,2862,7.9592759601164,1
"618","E02000641",0.0784034149693657,0.389941020299176,0.612660993340164,0.577159230454359,1.65816465906306,86,1651,1737,7.4599147662411,1
"619","E02000642",0.10203466583456,0.78753902341188,0.452384456494179,0.351616864510847,1.69357501025147,192,2133,2325,7.75147531802146,1
"620","E02000643",0.16686491975778,0.880551879961462,0.384871314008588,0.47687269750307,1.9091608112309,163,2319,2482,7.81681996576455,1
"621","E02000644",0.103976826607734,0.720086061055204,0.456702716046513,0.378223495702006,1.65898909941146,173,1982,2155,7.67554600253785,1
"622","E02000645",0.179049485645677,0.770817206134697,0.402241432301111,0.313958248055669,1.66606637213716,901,2193,3094,8.03722003113301,1
"623","E02000646",0.171653416415331,0.784994695128069,0.260234104489919,0.381907490790012,1.59878970682333,669,2559,3228,8.07961802938984,1
"624","E02000647",0.0691471109054179,0.659283187921273,0.44582328333527,0.347114203847728,1.52136778600969,106,1859,1965,7.58324752430336,1
"625","E02000648",0.080599373504626,0.664979022178091,0.562834484194103,0.440851412198117,1.74926429207494,132,1337,1469,7.29233717617388,1
"626","E02000649",0.177203167829838,0.859447971332135,0.294357532709313,0.430208759721654,1.76121743159294,859,2955,3814,8.24643378616036,1
