"","MSOA11CD","POI_density","POI_diversity","Road_density","bamean","log_POI_density","log_POI_diversity","log_Road_density","log_bamean","pd_norm","pdiv_norm","r_norm","Pp_norm","vitality"
"236","E02000242",0.000268453667067189,0.000124075224274751,0.0225216625327217,24.7174266878582,-8.22283222103929,-8.99462252891835,-3.79327765371435,3.20750852878326,0.451862470780245,0.655296026844007,0.506420301845591,0.281357042852804,47.3733960580662
"237","E02000243",0.000159566994386794,5.69380024023361e-05,0.0231709906831204,16.5627146822609,-8.74304669642282,-9.77354755923179,-3.76485418430386,2.80715406561026,0.355048254847175,0.469122385504644,0.519815403379748,0.151853457354835,37.3959875271601
"238","E02000244",0.000203201071199369,8.40640047975472e-05,0.0265040294325435,20.5904945064665,-8.5013145706234,-9.38393208739097,-3.63045850349076,3.02482953757823,0.400035673176607,0.562245764895303,0.583151928708333,0.222265446449191,44.1924703307359
"239","E02000245",8.53525858153166e-05,4.23736241636324e-05,0.0290123093524618,15.2819526968348,-9.36871981257682,-10.0689844609056,-3.54003507862379,2.72667256986885,0.238607719188896,0.398508961066987,0.625765690584719,0.125819921517247,34.7175573089462
"240","E02000246",8.43621688417391e-05,3.51102668011862e-05,0.0209564496457695,21.7844181373956,-9.38039149332264,-10.2570169688044,-3.86530882100624,3.08119494988957,0.236435567752328,0.353566642713712,0.472474241793446,0.24049809692232,32.5743637295452
"241","E02000247",0.00016464244277837,6.5856977111348e-05,0.0368502683240089,15.1043479481285,-8.71173444889938,-9.62802518077353,-3.30089237885339,2.71498264595775,0.360875602674914,0.503904206655052,0.738466244423339,0.122038554753685,43.1321152126747
"242","E02000248",0.000244645184981712,8.57997331215484e-05,0.0300973990028127,19.8651258448541,-8.31570162167476,-9.36349466194666,-3.50331652282772,2.98896572425048,0.43457906435433,0.567130586625885,0.643070009630816,0.210664495684801,46.3861039073958
"243","E02000249",0.000289916994176581,0.000100295608796223,0.0284290096817571,17.8622393246351,-8.14591590293182,-9.20738864465047,-3.56034518749058,2.8826889497071,0.466176937951776,0.604442040930187,0.616194164796949,0.176286901266478,46.5775011236347
"244","E02000250",0.000196141375353635,9.50685237683434e-05,0.0260424056190791,28.155220726343,-8.53667485592295,-9.26091262355292,-3.64802908422363,3.33773279836127,0.393454967605273,0.591649084402354,0.574871457752032,0.323480988956831,47.0864124679123
"245","E02000251",0.000145217332654192,7.73785787135478e-05,0.0245824173229177,26.3254034749839,-8.83727909180108,-9.46680057648081,-3.70572383456518,3.27053438458764,0.337511189068076,0.542439072639004,0.547681707350635,0.301744162409449,43.2344032866791
"246","E02000252",0.000406085955312336,7.3606978075047e-05,0.0276026079113956,21.8685772535499,-7.80894570817853,-9.51677072592143,-3.58984502117957,3.08505077786516,0.528888582363057,0.5304955295282,0.602291806087741,0.241745350528398,47.5855317126849
"247","E02000253",0.000135189454915682,6.41283311779515e-05,0.0288231646982316,24.3309964493024,-8.90883339358306,-9.65462430762843,-3.54657588534039,3.19175111153846,0.324194616862827,0.497546654759422,0.622683210792444,0.276259954599518,43.0171109253553
"248","E02000254",0.000151271325452514,7.27634223695637e-05,0.0237941383381834,26.0288637813764,-8.79643547626478,-9.52829716900542,-3.73831601695028,3.25920606770327,0.345112366661419,0.527740553378862,0.532322020397462,0.298079765508372,42.5813676486529
"249","E02000255",0.000140176271076315,5.94295711475621e-05,0.0233188058238575,24.3542450655731,-8.87260984821384,-9.73071862470526,-3.75849512705042,3.19270616967577,0.330935978953244,0.479359081444792,0.522812230274493,0.276568889467286,40.2419045034954
"250","E02000256",0.000284383638774595,0.000111558855081996,0.0221838262798236,37.8505302223315,-8.165186390612,-9.10095825805798,-3.80839180157637,3.63364498830136,0.462590614918322,0.629880346094302,0.499297471684002,0.419200390424421,50.2742205780262
"251","E02000257",0.000399457212803295,8.34686713320318e-05,0.0237366467461639,32.0777274755877,-7.82540390036286,-9.39103919013857,-3.74073514888572,3.46816194119943,0.52582563996641,0.560547070994864,0.531181958379281,0.365671205888844,49.580646880735
"252","E02000258",0.000145626262180973,6.60172388553746e-05,0.0196993820361228,49.5863284479027,-8.83446706634471,-9.62559465526486,-3.92716801245493,3.90371515960527,0.33803451944934,0.504485135199787,0.443321919171971,0.506560614268843,44.8100547022485
"253","E02000259",0.000158659103574221,7.69732284667012e-05,0.0204725111216095,26.1425464895139,-8.74875266008608,-9.47205287881671,-3.8886722135738,3.26356412080073,0.353986349759291,0.541183701180603,0.461463797885097,0.299489475037872,41.4030830965716
"254","E02000260",0.000527464313903379,0.000132556476792472,0.0284011747819919,30.8315488036716,-7.54742934627051,-8.92850176340925,-3.56132476910741,3.42853847753767,0.577557934581922,0.671099786132653,0.615732518295286,0.352854112322864,55.4311087833181
"255","E02000261",0.000249196801796872,9.76789932969222e-05,0.0263522923960656,21.7957905267997,-8.29726760501426,-9.233824034348,-3.63620000982572,3.08171685604885,0.438009716429453,0.598123624434785,0.580446134450601,0.240666919116494,46.4311598607833
"256","E02000262",0.000656500114500226,0.000214167414751673,0.0314796537844809,36.8400150653609,-7.32858768981135,-8.44875253686519,-3.4584138534451,3.60658462032733,0.618285335271739,0.785766354749031,0.66423124814285,0.410447110519015,61.9682512170659
"257","E02000263",0.000212600455447429,7.84115748228159e-05,0.0184806178010914,29.0504022406211,-8.45609594978483,-9.45353900345921,-3.99103278253241,3.36903232969504,0.40845105861707,0.545608768364824,0.413224429407837,0.333605520852901,42.5222444310658
"258","E02000264",0.000194393971922428,7.43890289667053e-05,0.0204467895746313,38.4007996470228,-8.5456236750482,-9.50620208712347,-3.88992939783298,3.64807828351808,0.391789552765558,0.533021577469201,0.46087132584885,0.423869161858369,45.2387904485494
"259","E02000265",0.000462013321868171,0.000144132361095626,0.0335687588609704,35.2780054719717,-7.67991683208577,-8.84477850629508,-3.39415944034568,3.5632596952993,0.552901427185254,0.691110779533988,0.694512364605248,0.396432696671616,58.3739316999026
"260","E02000266",0.000130185882811509,3.66067234836321e-05,0.0188168758231132,14.1932310845003,-8.94654726101537,-10.2152786326895,-3.97300116162761,2.65276516676707,0.317175899241463,0.363542670849347,0.421722174329717,0.101912922652621,30.1088416768287
"261","E02000267",0.000469651255310983,0.000183891618276695,0.0262456263711896,42.5032539192619,-7.66352014866246,-8.60116400500718,-3.6402559182571,3.74958063580575,0.555952922529286,0.749337947775827,0.578534710321931,0.456702362851188,58.5131985869558
"262","E02000268",0.000218784952606471,8.49577307372208e-05,0.0270551489199248,35.461246404092,-8.42742126214668,-9.37335671060583,-3.60987794356236,3.56844044960791,0.41378754487837,0.564773423306579,0.592850909712003,0.398108527267412,49.2380101291091
"263","E02000269",0.000406192010144973,0.000153450314943657,0.0337393642323023,50.2678015413547,-7.80868457876779,-8.78213372448189,-3.38909004518642,3.91736474373354,0.528937179701952,0.706083731598936,0.69690141366518,0.510975876861791,61.0724550456965
"264","E02000270",0.000426310300081438,0.000166762558561268,0.0249256643498912,24.7124035582211,-7.76034307290527,-8.69893956229372,-3.69185730953192,3.20730528593863,0.537933747864829,0.725968264140554,0.554216571482239,0.281291299419103,52.4852470726681
"265","E02000271",0.000392496877464348,0.000168212947484721,0.0318810541825252,79.5666900839276,-7.8429819762783,-8.69027983666551,-3.4457433584009,4.37659553898657,0.52255428225167,0.728038055956791,0.670202460353225,0.659524325866223,64.5079781106977
"266","E02000272",0.000188381157827997,9.66912137524234e-05,0.0252458873037882,29.2791529156442,-8.57704321235217,-9.2439880205181,-3.67909201558489,3.37687575819798,0.385942237834882,0.595694293957308,0.560232459481849,0.336142652837588,46.9502911027907
"267","E02000274",0.000364267898790193,0.000107466008455344,0.0218381949249266,37.2014664381703,-7.91762097534484,-9.13833596081385,-3.8240947814787,3.61634818088306,0.508663634231296,0.620946568444146,0.491897143203939,0.4136053520662,50.8778174486395
"268","E02000275",0.000232061429943601,9.29952053818107e-05,0.0246418686073133,22.714827458365,-8.36850843710746,-9.28296262117432,-3.70330830685648,3.12301790324877,0.424751482320458,0.586378836061448,0.548820070808286,0.254026664515159,45.3494263426338
"269","E02000276",0.00027472048335116,0.000111082630224599,0.0265074699908546,37.5268490589971,-8.19975640138465,-9.10523621715459,-3.63032869926514,3.6250566516952,0.456156982933581,0.628857855878269,0.58321310142292,0.416422301290239,52.1162560381252
"270","E02000277",0.000142539809711731,7.3170435652022e-05,0.025775847092856,23.7193688681271,-8.85588923087298,-9.52271910311555,-3.65831738471688,3.16629196619236,0.33404775983281,0.529073786742705,0.570022900113596,0.2680246258863,42.5292268143853
"271","E02000278",0.000194295985883992,7.54325592255497e-05,0.0306131015852521,17.7647186039908,-8.54612786116644,-9.49227155619027,-3.4863272052758,2.87721438943708,0.391695721497819,0.536351163204276,0.651076549237833,0.174516032575836,43.8409866628941
"272","E02000279",0.000129991103861275,4.84131090627036e-05,0.0237401854874183,13.476705640019,-8.9480445416866,-9.93573993251153,-3.74058607654477,2.60096268689374,0.316897248682748,0.430356209613735,0.531252211560346,0.085156254503819,34.0915481090162
"273","E02000280",3.82991668399004e-05,1.11170400390986e-05,0.00944216742736114,23.2187020575252,-10.1700824155417,-11.4070314881093,-4.6625697248228,3.14495807709868,0.0894705925702494,0.0786975830225971,0.0967498500379386,0.261123703367913,13.1510432249675
"274","E02000281",0.000119126736809978,5.66513815051895e-05,0.0272881935052121,19.8592321161056,-9.0353226163692,-9.77859418411171,-3.60130114267091,2.98866899302086,0.300654412759519,0.467916173746381,0.596892890552557,0.210568511346672,39.4007997101282
"275","E02000282",0.00024779229685911,9.39085456249492e-05,0.0280341741683658,21.4596779828712,-8.30291967537385,-9.27318916817057,-3.57433100700585,3.06617573163196,0.436957841123872,0.588714823818107,0.609603080867682,0.235639795605228,46.7728885353722
"276","E02000283",0.000122582288473241,5.16596787137232e-05,0.0253626207661388,29.4298966352757,-9.00672801085889,-9.87083298956247,-3.67447881223922,3.38201105001617,0.305975995382447,0.445869848855974,0.562406519457448,0.337803777576306,41.3014035318043
"277","E02000284",0.000346252352217209,0.000114379990507707,0.0286019736869325,23.2468588027815,-7.9683427070787,-9.0759844024662,-3.55427955350481,3.14617001764912,0.499224095500736,0.635849436125897,0.619052710385984,0.261515732584842,50.3910493649365
"278","E02000285",0.000156564033465988,7.57567903867682e-05,0.0231208575330809,23.211791552041,-8.76204547213992,-9.48798247552286,-3.76702014533462,3.14466040610714,0.351512498612436,0.537376311626492,0.518794652974264,0.261027415042817,41.7177719564002
"279","E02000286",0.000114872599014652,5.06218232945925e-05,0.0166713699840553,17.5660269754715,-9.07168687835863,-9.89112778424286,-4.09406240298945,2.86596675115761,0.293886862683379,0.441019117811469,0.364669757663982,0.170877732969954,31.7613367782196
"280","E02000287",4.76522992660245e-05,1.71232848426377e-05,0.0120015274625456,17.6235481217025,-9.95157967580629,-10.9750713340063,-4.42272134874917,2.86923596923162,0.130134919357992,0.181941915497702,0.209782967280255,0.171935234512471,17.3448759162105
"281","E02000288",0.000259682043743493,7.99385526277785e-05,0.0287595891993627,24.0602879318191,-8.25605258399062,-9.43425231057708,-3.54878402998086,3.18056267771595,0.445680014227543,0.550218549413735,0.621642580557126,0.272640805996458,47.2545487548716
"282","E02000289",3.67829903665457e-05,1.67730436071448e-05,0.0118681807389223,21.5631015251287,-10.2104750379456,-10.9957375074133,-4.4338943475726,3.07098359122003,0.0819533467945904,0.177002419903124,0.204517478696878,0.237195005082078,17.5167062619167
"283","E02000290",0.000117474550364025,3.30076834356162e-05,0.0169914385115192,20.9760333401688,-9.04928884048623,-10.3187701922165,-4.075045678753,3.04338051646367,0.298055236647707,0.338806785192566,0.373631751300842,0.228266174556782,30.9689986924474
"284","E02000291",0.000487355728342738,0.000129561117922101,0.030545928468068,19.6842126265592,-7.62651625318686,-8.95135783509308,-3.48852387661401,2.97981692494494,0.562839511227723,0.665636875163698,0.650041326014817,0.20770511238312,52.1555706197339
"285","E02000292",0.00017282922982701,7.00948269577039e-05,0.0281020758817697,49.8509892861922,-8.66320656180776,-9.56566156182927,-3.57191183057497,3.90903834147055,0.369906857209305,0.518809956982888,0.610743163855184,0.508282516236286,50.1935623570916
"286","E02000293",9.40583602831413e-05,4.70291801415707e-05,0.0171150895039392,20.9021568800883,-9.27159511426846,-9.9647422948284,-4.06779477745251,3.03985235365023,0.25668305534237,0.423424251864473,0.377048876695759,0.227124911559639,32.107027386556
"287","E02000294",0.000109336159169057,4.54715802151687e-05,0.0200159480907185,32.7038059745875,-9.12108339252379,-9.9984230378135,-3.91122591865031,3.48749146179051,0.284693952806733,0.415374097715455,0.450834934634511,0.371923770685204,38.0706688960476
"288","E02000295",0.000134378622011589,6.37834012313072e-05,0.0198188127827031,16.3555033670098,-8.91484920494077,-9.66001757025159,-3.9211236518389,2.79456443807771,0.323075047747861,0.49625759188151,0.446170439280182,0.14778106137696,35.3321035071628
"289","E02000296",0.000321262860579958,9.11541680538288e-05,0.0317604765257635,18.3974390065788,-8.04325088962242,-9.3029583304706,-3.44953263875595,2.91221147050283,0.485283351244062,0.581599590478142,0.6684166897858,0.185836619447921,48.0284062738981
"290","E02000297",0.00018150697320537,7.53192201736568e-05,0.0277741719855281,27.3786633672389,-8.6142164851331,-9.49377520773852,-3.58364875540295,3.30976400081765,0.379024127270392,0.535991770100769,0.605211914397242,0.314433857234458,45.8665417250715
"291","E02000298",0.000177550265083117,6.52020747480374e-05,0.0188030465489317,29.803663635274,-8.63625680557084,-9.63801926824904,-3.9737363717999,3.39463132673577,0.374922326103632,0.501515484268728,0.421375692527493,0.341886087717703,40.9924897654389
"292","E02000299",0.000286090840569571,9.91629606755086e-05,0.0289358308108785,33.0060453406241,-8.15920117320723,-9.21874599368443,-3.54267463136082,3.49669073682897,0.46370449036326,0.601727480551039,0.624521751063944,0.374899481489129,51.6213300866843
"293","E02000300",0.000167087828644025,9.31100113817849e-05,0.0310278197270544,24.7628765372266,-8.69699096377088,-9.28172884582365,-3.47287106637895,3.20934561785461,0.363619430500512,0.586673725095297,0.657418011083252,0.281951290309751,47.2415614247203
"294","E02000301",9.12022021615194e-05,3.29646513836817e-05,0.017671033033926,23.308987089177,-9.30243151466762,-10.3200747408021,-4.03582853177163,3.14883899818576,0.250944264770188,0.338494980396179,0.392113579050611,0.262379073900883,31.0982974529465
"295","E02000302",9.41051461738961e-05,5.30525656282367e-05,0.0252521672189734,24.6752349955815,-9.27109782451658,-9.84422733161873,-3.6788432964896,3.20580010890465,0.256775603165811,0.452228961770375,0.560349673094545,0.28080441631765,38.7539663587095
"296","E02000303",0.000164261046917689,7.85247931606513e-05,0.030347314293971,33.0356623751147,-8.71405364613249,-9.45209614660032,-3.4950472565299,3.49758765598811,0.360443989806872,0.545953630713442,0.646967058934425,0.375189610006965,48.2138572365426
"297","E02000304",0.000129960107619541,6.06480502224523e-05,0.0206635440191834,29.7857750574156,-8.9482830190663,-9.7104230711132,-3.87938428986725,3.39403093247839,0.316852866987072,0.484209993879474,0.465840908901842,0.341691876796645,40.2148911641258
"298","E02000305",0.000493051517588553,0.000158480844939178,0.0250290854066445,49.0885203585992,-7.61489689122991,-8.7498768240689,-3.68771671409241,3.89362520621418,0.565001925906159,0.713793568071634,0.556167905977095,0.503296793675218,58.4565048407526
"299","E02000306",0.000293979200388542,9.0675402717245e-05,0.0279179500496195,17.7169527294561,-8.13200154010603,-9.30822443147906,-3.57848542607508,2.87452196252511,0.468766462447791,0.580340920949944,0.607645231723932,0.17364510700646,45.7599430532032
"300","E02000307",0.000160149522166802,7.14791652608888e-05,0.0354147656768655,40.7639751606602,-8.73940266557387,-9.54610454568067,-3.34062643629243,3.70779872962126,0.355726425113809,0.52348434895698,0.719740812771298,0.443187072883024,51.0534664931278
"301","E02000308",0.00019974246050485,9.46148497128235e-05,0.0348617438733064,24.0826498693113,-8.51848171868681,-9.26569612051703,-3.35636521508966,3.1814916587928,0.396840790953577,0.590505763782929,0.712323613379913,0.272941305657077,49.3152868443374
"302","E02000309",0.000283705091213144,9.51824440217259e-05,0.0338074106257976,22.2045668030606,-8.16757527054685,-9.25971504470935,-3.38707525124082,3.10029797957203,0.462146033791122,0.591935321980327,0.697850923701476,0.246677398179874,49.96524194132
"303","E02000311",0.000164683027264716,6.54509467334126e-05,0.0303956084471184,29.366511975664,-8.71148797852133,-9.63420960072578,-3.49345713998153,3.37985497668912,0.360921471902955,0.502426046450574,0.647716431655567,0.337106347543338,46.2042574388109
"304","E02000312",0.00028881897012914,0.000104466436004157,0.0314415438063643,39.5042145375042,-8.14971046706011,-9.16664472471395,-3.4596252093708,3.67640736336734,0.465470752775716,0.614180390118901,0.663660373581959,0.433032834932628,54.4086087852301
"305","E02000313",9.43170662235528e-05,5.46765601295958e-05,0.0316099693490313,21.9006081658788,-9.26884840671899,-9.81407545720231,-3.45428272241559,3.08651440656833,0.257194229772114,0.459435668494194,0.666178122354158,0.242218793895047,40.6256703628878
"306","E02000314",0.000113354707224548,4.01922507610586e-05,0.0293692361279542,11.4011861398713,-9.08498865364585,-10.1218363480591,-3.52780754269158,2.43371739734503,0.291411343439126,0.385876643578021,0.631528149873524,0.0310570333222991,33.4968292553242
"307","E02000315",0.000159967816332547,6.61646989019434e-05,0.0254280326898758,25.3239921545516,-8.74053791088499,-9.62336348646459,-3.671903064323,3.23175225287894,0.355515150937698,0.505018414788737,0.563620389740697,0.289199216439007,42.8338292976535
"308","E02000316",0.000533915918427613,0.000120647006344396,0.0374618291190113,21.6241476720154,-7.53527218752966,-9.02264157892883,-3.28443275456747,3.07381063803034,0.579820435621713,0.648599094065737,0.746223155986096,0.238109476461774,55.318804053383
"309","E02000317",0.000202428152948454,8.89457035682602e-05,0.0258779003821407,20.7042245429271,-8.50512553462873,-9.32748444666868,-3.65436594161504,3.03033776364835,0.399326435910857,0.575737516231187,0.571885092965256,0.22404720509417,44.2749062550367
"310","E02000318",0.000308379718953336,0.000101891544566453,0.0241606326628019,49.9287661943759,-8.08417868058624,-9.1916015989365,-3.72303071988413,3.91059731349973,0.477666508231162,0.608215358864748,0.539525507882536,0.508786800529433,53.354854387697
"311","E02000319",0.000248486534190606,0.000105254121469383,0.0322060158766708,20.642821120618,-8.30012190226362,-9.15913292731447,-3.435602015414,3.02736761347368,0.437478519080451,0.615975811527173,0.674981761466693,0.22308644373775,48.7880633953017
"312","E02000320",8.96085689522947e-05,4.5830336792395e-05,0.0191632954257895,32.9973431402597,-9.3200596069279,-9.99056431073808,-3.95475852614592,3.49642704732408,0.247663598792341,0.417252440019251,0.430319363891581,0.374814185234227,36.751239698435
"313","E02000321",0.000159580947977959,8.13862834687591e-05,0.0402638185099747,22.0897215897095,-8.74295925364584,-9.41630380690961,-3.21230201701936,3.09511241389898,0.355064528334925,0.55450848509987,0.780216140418675,0.245000011240877,48.3697291273587
"314","E02000323",0.00042140169753502,0.000127339453772265,0.0320356822748415,23.2519618558706,-7.77192402827999,-8.96865417290662,-3.44090492632361,3.14638950937116,0.535778480821303,0.661502815957401,0.672482663660055,0.261586732080554,53.2837673129828
"315","E02000324",0.000136814570790941,6.6496467367664e-05,0.0228946240670594,31.5479232153981,-8.8968840468181,-9.61836173400427,-3.77685315287863,3.45150776163517,0.326418443174289,0.506213901430425,0.51416066081321,0.360284039851014,42.6769261317235
"316","E02000326",0.000204193226097822,9.73001278721164e-05,0.0288564260093674,36.6463667973167,-8.49644382566434,-9.23771025456849,-3.54542257220434,3.60131429101263,0.400942140367612,0.597194765120553,0.623226731582781,0.408742304888525,50.7526485489868
"317","E02000327",9.55491868767141e-05,3.77878140190395e-05,0.0231959549401256,23.547395983401,-9.2558693972387,-10.1835238877632,-3.76377737154072,3.15901524039543,0.259609680871386,0.371132485353514,0.520322871911727,0.265670806538515,35.4183961168785
"318","E02000328",0.000165218508040119,8.60513062708952e-05,0.0249863812202495,27.6484291419903,-8.7082416690116,-9.36056685505129,-3.68942435373479,3.31956891412989,0.361525624468354,0.567830372163179,0.555363148258636,0.317605475253571,45.0581155035935
"319","E02000329",6.71927106595433e-05,3.24574958270675e-05,0.0162206564892423,32.1987314047261,-9.60794578864694,-10.3355791452781,-4.1214697570546,3.47192705440551,0.194086706414354,0.334789217548973,0.35175351984715,0.366889115778317,31.1879639897199
"320","E02000331",0.000166357990642646,8.16666499518444e-05,0.0260374438562854,19.4274873109748,-8.70136852153083,-9.41286484075897,-3.64821962866101,2.96668893495343,0.362804747629724,0.555330444628439,0.574781660055323,0.203458571053699,42.4093855841796
"321","E02000332",7.53793626447062e-05,3.30092633803615e-05,0.0199332953380702,30.1374671121473,-9.49297702539178,-10.3187223273932,-3.91536381281236,3.40576915224655,0.215482902018364,0.338818225534179,0.44888487316813,0.34548886593295,33.7168716663406
"322","E02000333",0.000190233998835082,7.60935995340328e-05,0.0307454022791384,30.6919436680509,-8.56725567075127,-9.48354640262543,-3.48201481528636,3.42400019891855,0.387763742638848,0.538436593184307,0.653108845187679,0.351386104826438,48.2673821459318
"323","E02000334",8.53536709171556e-05,4.48468440412173e-05,0.0200074758968183,26.7576401902079,-9.36870709948874,-10.0122573389093,-3.91164928043112,3.28682004714914,0.238610085150847,0.412067512216006,0.450635417328662,0.307012123398843,35.208128452359
"324","E02000335",8.95750264787949e-05,4.36391154640283e-05,0.0236909532178589,33.9004500625931,-9.32043399916856,-10.0395566661318,-3.74266202448042,3.52342829048096,0.247593922739586,0.405542602940626,0.530273881541023,0.383548339898085,39.173968677983
"325","E02000337",0.000120603577324914,5.59945180437099e-05,0.0309981556348869,28.1310507206445,-9.02300161138381,-9.79025676409748,-3.47382757191574,3.33687397412002,0.302947406310475,0.465128659032048,0.656967239623998,0.323203183090318,43.706162201421
"326","E02000339",0.000309685573326309,0.000100827861082984,0.0272625204770661,35.9318732599054,-8.07995305480726,-9.20209584088557,-3.60224239634725,3.58162473614003,0.478452915887959,0.605707092779157,0.596449306823142,0.402373278969215,52.0745648614868
"327","E02000340",0.000129772872429156,4.22373971585462e-05,0.017558598455914,20.9480408474323,-8.94972477068969,-10.0722045407644,-4.042211508544,3.0420451263596,0.316584550629888,0.397739318329382,0.389105479626809,0.227834212826806,33.2815890353221
"328","E02000341",8.90000272113022e-05,3.35849159287933e-05,0.0245183618282381,18.2101659780001,-9.32687388248721,-10.3014335224853,-3.70833297976107,2.90198000836025,0.246395431956075,0.342950484273914,0.546452097962996,0.182527024690694,32.958125972092
"329","E02000342",0.000136426721858062,5.67830139625447e-05,0.0199872511632591,22.3176841091417,-8.89972292369208,-9.77627332691672,-3.91266065051762,3.10537937357882,0.325890115625383,0.468470890077485,0.450158789904979,0.248321088468704,37.3210221019138
"330","E02000343",0.00012526346539261,5.82435221252261e-05,0.0237701353214682,26.4736563408636,-8.98509131565326,-9.75087767985317,-3.73932530467428,3.27615013820194,0.31000268010738,0.474540793988632,0.531846374326784,0.303560703238199,40.4987637915249
"331","E02000344",0.000152679621141436,7.47975921753499e-05,0.0216614709373604,25.9741033836402,-8.78716881147992,-9.50072486367108,-3.83222012940298,3.2571000179541,0.346836933984924,0.534330708123471,0.488067918176052,0.297398516718008,41.6658519250614
"332","E02000345",0.000505615161957139,0.00020387708143433,0.0259651298716671,24.5431819794781,-7.58973472753312,-8.49799328771001,-3.65100079990105,3.20043409589239,0.569684715918275,0.773997147790338,0.573470980116635,0.279068659659891,54.9055375871285
"333","E02000346",0.000273078893409366,0.000111636025607602,0.0341628196770102,19.0670929121197,-8.20574981768048,-9.10026675000507,-3.37661737023027,2.94796396499852,0.455041581638735,0.630045625893018,0.702779399389838,0.197401561651869,49.6317042143365
"334","E02000347",0.000193235560208376,0.000106061623272267,0.0270403196519857,33.7072235525228,-8.55160059407308,-9.15149028114644,-3.61042620642807,3.51771216312846,0.390677221685839,0.617802507564914,0.592592530390058,0.381699330943756,49.5692897646141
"335","E02000348",0.000256976229323614,0.000123059039394407,0.0369702314950739,34.6751338762686,-8.26652697025101,-9.00284632267617,-3.29764224435253,3.54602282708078,0.443730684593006,0.65333042865428,0.739997932234209,0.390857046985178,55.6979023116668
"336","E02000350",0.000425506641284822,0.000191653817768784,0.0298978201136268,80.4482894103092,-7.7622300018827,-8.55981984581025,-3.50996970714203,4.38761461044427,0.53758258203205,0.759219762284613,0.639934569754401,0.663088690432864,64.9956401125982
"337","E02000351",0.000399512295481061,0.000160569535025881,0.028676310660365,32.0208320790196,-7.82526601605743,-8.73678346917893,-3.55168390958789,3.4663866934589,0.525851300845819,0.716923057383632,0.620275957038653,0.365096962390411,55.7036819414629
"338","E02000352",0.000177516524680049,8.67858565102463e-05,0.0346410449909158,25.004263928234,-8.63644685659303,-9.35206689300503,-3.36271602856868,3.21904636745435,0.374886956767385,0.569861978317575,0.709330671520935,0.285089214251519,48.4792205214353
"339","E02000353",0.000758807350945429,0.000244091875129299,0.0362117877181773,47.6100952884449,-7.18376263235752,-8.31796586612834,-3.3183705855816,3.86304482464204,0.645237919346829,0.817026141997021,0.730229306476802,0.493404886818228,67.147456365972
"340","E02000354",0.000299269829332606,0.000117932602237002,0.0341696980397756,33.181876566749,-8.11416495228758,-9.04539726415993,-3.37641604989206,3.50200384032843,0.472085930371654,0.643160176819822,0.702874275435131,0.376618123384235,54.8684626502711
"341","E02000355",0.000364296842085295,0.000139289969032613,0.0387885858505139,53.9375764843354,-7.91754152243285,-8.87895268958748,-3.24962925474254,3.98782738686045,0.508678420769814,0.682942686462458,0.762624968416742,0.533768591238638,62.2003666721913
"342","E02000356",0.000471404802877056,0.000199915125827443,0.0377242956255378,50.8063393690579,-7.65979337897563,-8.51761765234982,-3.27745094579378,3.92802113752821,0.556646490859785,0.769306658613871,0.749513466400531,0.514422925244741,64.7472385279732
"343","E02000357",7.32049370070993e-05,3.16561889760429e-05,0.0281020147184696,20.2433299558432,-9.52224769381917,-10.3605768842236,-3.57191400704645,3.00782535439679,0.210035501094839,0.328814419072061,0.61074213815153,0.216765063930642,34.1589280562268
"344","E02000358",0.000631761676403502,0.000224808700434493,0.0368718175462259,41.6846394001213,-7.36699832923361,-8.40026073769327,-3.30030777187771,3.73013270123433,0.611136945299676,0.797356552105125,0.7387417515996,0.450411494410338,64.9411685853684
"345","E02000359",0.000320595400308264,0.000159160837032471,0.0300893520111658,43.6045046196864,-8.04533066502754,-8.74559531335635,-3.5035839235948,3.77516046198344,0.484896295837703,0.714816907172019,0.642943991924332,0.464976728472521,57.6908480851644
"346","E02000360",0.000492665051252235,0.000191591964375869,0.0422735847346819,32.0186096767819,-7.6156810240493,-8.56014263289015,-3.16359286235263,3.4663172861631,0.56485599531851,0.759142611796821,0.803171257648772,0.365074511051677,62.3061093953945
"347","E02000361",0.000911282283494898,0.000256034948412615,0.0500138121431872,40.2149718968078,-7.00065784756536,-8.27019660556557,-2.99545606883828,3.69423936153216,0.67931453007585,0.828443642830806,0.882408925233479,0.438800992681226,70.724202270534
"348","E02000362",0.000202258141885723,8.10576522824464e-05,0.0449110663470963,17.2692508383184,-8.50596574629343,-9.42034989989701,-3.10307104807406,2.84892751184989,0.399170068801933,0.553541414027114,0.83169331579674,0.165366010765038,48.7442702347706
"349","E02000363",0.000432934723562453,0.000175514077119913,0.0446174658576356,16.0992527841787,-7.74492359522363,-8.64779130676565,-3.10962988545801,2.77877285999282,0.540803380895983,0.738193390576645,0.828602338708924,0.142672923037609,56.256800830479
"350","E02000364",0.000450900981398512,0.000186372405644718,0.0377451600071184,39.8881221371405,-7.70426279600709,-8.58776370505825,-3.27689802323889,3.68607858877863,0.548370535563218,0.75254080111786,0.749774041689784,0.436161208616774,62.1711646746909
"351","E02000365",0.000790228395684597,0.000184661726928907,0.0387981826651767,23.6954837077529,-7.14318854582549,-8.59698490972533,-3.24938187197624,3.16528446912775,0.652788936399754,0.750336808199935,0.762741552258935,0.26769872847726,60.8391506333971
