"","flow","lon_o","lat_o","lon_d","lat_d"
"10162",6,5.30505264974,1.69151921104,5.30313324525,1.63571571125
"10163",10,5.32346043739,1.69161735747,5.34344372071,1.70694228965
"10164",5,5.32346043739,1.69161735747,5.36196671299,1.69577075973
"10165",33,5.32346043739,1.69161735747,5.33140769784,1.70249529998
"10166",42,5.32346043739,1.69161735747,5.318703069,1.70263278743
"10167",33,5.32346043739,1.69161735747,5.31169208427,1.69564068562
"10168",31,5.32346043739,1.69161735747,5.30505264974,1.69151921104
"10169",75,5.32346043739,1.69161735747,5.32346043739,1.69161735747
"10170",40,5.32346043739,1.69161735747,5.32878689422,1.68850696015
"10171",24,5.32346043739,1.69161735747,5.33689553133,1.68871797333
"10172",7,5.32346043739,1.69161735747,5.34378835694,1.68516555834
"10173",32,5.32346043739,1.69161735747,5.31523245143,1.68372534453
"10174",26,5.32346043739,1.69161735747,5.32432090799,1.68141109132
"10175",18,5.32346043739,1.69161735747,5.30963450899,1.67850980981
"10176",11,5.32346043739,1.69161735747,5.33048686888,1.67487562074
"10177",3,5.32346043739,1.69161735747,5.34618680443,1.67263453371
"10178",10,5.32346043739,1.69161735747,5.31847448549,1.67193066361
"10179",5,5.32346043739,1.69161735747,5.33838242289,1.66841872085
"10180",12,5.32346043739,1.69161735747,5.32341180259,1.66429025058
"10181",7,5.32346043739,1.69161735747,5.32633024482,1.65008564359
"10182",11,5.32346043739,1.69161735747,5.31517843535,1.63893838518
"10183",3,5.32346043739,1.69161735747,5.31211753195,1.72484125849
"10184",8,5.32346043739,1.69161735747,5.29491717807,1.6904302579
"10185",3,5.32346043739,1.69161735747,5.29259049621,1.70993279156
"10186",6,5.32878689422,1.68850696015,5.318703069,1.70263278743
"10187",5,5.32878689422,1.68850696015,5.30505264974,1.69151921104
"10188",8,5.32878689422,1.68850696015,5.32346043739,1.69161735747
"10189",46,5.32878689422,1.68850696015,5.32878689422,1.68850696015
"10190",11,5.32878689422,1.68850696015,5.33689553133,1.68871797333
"10191",4,5.32878689422,1.68850696015,5.32432090799,1.68141109132
"10192",7,5.32878689422,1.68850696015,5.33048686888,1.67487562074
"10193",5,5.32878689422,1.68850696015,5.33838242289,1.66841872085
"10194",5,5.32878689422,1.68850696015,5.37939187546,1.63527381163
"10195",9,5.33689553133,1.68871797333,5.34848402031,1.69849718152
"10196",12,5.33689553133,1.68871797333,5.3517633396,1.69137651137
"10197",5,5.33689553133,1.68871797333,5.40227082982,1.68607946637
"10198",13,5.33689553133,1.68871797333,5.33140769784,1.70249529998
"10199",10,5.33689553133,1.68871797333,5.31169208427,1.69564068562
"10200",28,5.33689553133,1.68871797333,5.32878689422,1.68850696015
"10201",69,5.33689553133,1.68871797333,5.33689553133,1.68871797333
"10202",33,5.33689553133,1.68871797333,5.34378835694,1.68516555834
"10203",15,5.33689553133,1.68871797333,5.31523245143,1.68372534453
"10204",14,5.33689553133,1.68871797333,5.32432090799,1.68141109132
"10205",3,5.33689553133,1.68871797333,5.30963450899,1.67850980981
"10206",34,5.33689553133,1.68871797333,5.34618680443,1.67263453371
"10207",9,5.33689553133,1.68871797333,5.31847448549,1.67193066361
"10208",24,5.33689553133,1.68871797333,5.33838242289,1.66841872085
"10209",17,5.33689553133,1.68871797333,5.36016128362,1.66715411888
"10210",12,5.33689553133,1.68871797333,5.31119213721,1.66259087756
"10211",13,5.33689553133,1.68871797333,5.34700005202,1.66276378934
"10212",11,5.33689553133,1.68871797333,5.36050292274,1.64717870622
"10213",13,5.33689553133,1.68871797333,5.32633024482,1.65008564359
"10214",10,5.33689553133,1.68871797333,5.33355439032,1.63849180122
"10215",12,5.33689553133,1.68871797333,5.38444914421,1.62846114182
"10216",10,5.33689553133,1.68871797333,5.36837156901,1.62597566547
"10217",8,5.33689553133,1.68871797333,5.30056652163,1.71352185412
"10218",5,5.33689553133,1.68871797333,5.29491717807,1.6904302579
"10219",5,5.33689553133,1.68871797333,5.28451105762,1.63237023349
"10220",27,5.33689553133,1.68871797333,5.3519579353,1.67886801644
"10221",7,5.34378835694,1.68516555834,5.34344372071,1.70694228965
"10222",16,5.34378835694,1.68516555834,5.34848402031,1.69849718152
"10223",8,5.34378835694,1.68516555834,5.36196671299,1.69577075973
"10224",23,5.34378835694,1.68516555834,5.3517633396,1.69137651137
"10225",10,5.34378835694,1.68516555834,5.37255314196,1.67440013586
"10226",12,5.34378835694,1.68516555834,5.318703069,1.70263278743
"10227",21,5.34378835694,1.68516555834,5.33689553133,1.68871797333
"10228",56,5.34378835694,1.68516555834,5.34378835694,1.68516555834
"10229",13,5.34378835694,1.68516555834,5.31523245143,1.68372534453
"10230",15,5.34378835694,1.68516555834,5.33048686888,1.67487562074
"10231",21,5.34378835694,1.68516555834,5.34618680443,1.67263453371
"10232",8,5.34378835694,1.68516555834,5.31847448549,1.67193066361
"10233",13,5.34378835694,1.68516555834,5.33838242289,1.66841872085
"10234",10,5.34378835694,1.68516555834,5.31119213721,1.66259087756
"10235",13,5.34378835694,1.68516555834,5.34700005202,1.66276378934
"10236",8,5.34378835694,1.68516555834,5.31600609789,1.65406781011
"10237",6,5.34378835694,1.68516555834,5.33355439032,1.63849180122
"10238",9,5.34378835694,1.68516555834,5.38929924939,1.61702702203
"10239",4,5.34378835694,1.68516555834,5.32576776503,1.83227221495
"10240",3,5.34378835694,1.68516555834,5.3122825998,1.71569637279
"10241",5,5.34378835694,1.68516555834,5.32214297932,1.71404706201
"10242",3,5.34378835694,1.68516555834,5.2958073621,1.70092854542
"10243",4,5.34378835694,1.68516555834,5.35906369359,1.7235880243
"10244",4,5.34378835694,1.68516555834,5.35744042001,1.71450832757
"10245",3,5.34378835694,1.68516555834,5.2680162467,1.70502569128
"10246",4,5.34378835694,1.68516555834,5.26793216433,1.64718722658
"10247",12,5.34378835694,1.68516555834,5.36417485476,1.68510600886
"10248",28,5.34378835694,1.68516555834,5.3519579353,1.67886801644
"10249",5,5.31523245143,1.68372534453,5.32878689422,1.68850696015
"10250",59,5.31523245143,1.68372534453,5.31523245143,1.68372534453
"10251",25,5.31523245143,1.68372534453,5.30963450899,1.67850980981
"10252",7,5.31523245143,1.68372534453,5.34618680443,1.67263453371
"10253",9,5.31523245143,1.68372534453,5.31847448549,1.67193066361
"10254",7,5.31523245143,1.68372534453,5.33838242289,1.66841872085
"10255",11,5.31523245143,1.68372534453,5.31119213721,1.66259087756
"10256",6,5.31523245143,1.68372534453,5.38444914421,1.62846114182
"10257",4,5.31523245143,1.68372534453,5.28554644053,1.70257445818
"10258",3,5.31523245143,1.68372534453,5.23223453057,1.6544867708
"10259",8,5.32432090799,1.68141109132,5.34344372071,1.70694228965
"10260",16,5.32432090799,1.68141109132,5.3517633396,1.69137651137
"10261",30,5.32432090799,1.68141109132,5.33140769784,1.70249529998
"10262",36,5.32432090799,1.68141109132,5.318703069,1.70263278743
"10263",21,5.32432090799,1.68141109132,5.31169208427,1.69564068562
"10264",42,5.32432090799,1.68141109132,5.32346043739,1.69161735747
"10265",48,5.32432090799,1.68141109132,5.32878689422,1.68850696015
"10266",27,5.32432090799,1.68141109132,5.34378835694,1.68516555834
"10267",51,5.32432090799,1.68141109132,5.31523245143,1.68372534453
"10268",66,5.32432090799,1.68141109132,5.32432090799,1.68141109132
"10269",46,5.32432090799,1.68141109132,5.30963450899,1.67850980981
"10270",37,5.32432090799,1.68141109132,5.33048686888,1.67487562074
"10271",30,5.32432090799,1.68141109132,5.34618680443,1.67263453371
"10272",27,5.32432090799,1.68141109132,5.30574117545,1.67010518123
"10273",28,5.32432090799,1.68141109132,5.33838242289,1.66841872085
"10274",26,5.32432090799,1.68141109132,5.31119213721,1.66259087756
"10275",18,5.32432090799,1.68141109132,5.32341180259,1.66429025058
"10276",11,5.32432090799,1.68141109132,5.34700005202,1.66276378934
"10277",15,5.32432090799,1.68141109132,5.31600609789,1.65406781011
"10278",13,5.32432090799,1.68141109132,5.3718913038,1.65416684716
"10279",23,5.32432090799,1.68141109132,5.32633024482,1.65008564359
"10280",17,5.32432090799,1.68141109132,5.31517843535,1.63893838518
"10281",10,5.32432090799,1.68141109132,5.33355439032,1.63849180122
"10282",6,5.32432090799,1.68141109132,5.37939187546,1.63527381163
"10283",12,5.32432090799,1.68141109132,5.38444914421,1.62846114182
"10284",25,5.32432090799,1.68141109132,5.36837156901,1.62597566547
"10285",12,5.32432090799,1.68141109132,5.33510400644,1.61892419079
"10286",17,5.32432090799,1.68141109132,5.38929924939,1.61702702203
"10287",16,5.32432090799,1.68141109132,5.31591730137,1.61727939764
"10288",10,5.32432090799,1.68141109132,5.31908232795,1.60010450387
"10289",4,5.32432090799,1.68141109132,5.30045542456,1.73724700204
"10290",8,5.32432090799,1.68141109132,5.32214297932,1.71404706201
"10291",14,5.32432090799,1.68141109132,5.30056652163,1.71352185412
"10292",7,5.32432090799,1.68141109132,5.33018230668,1.71198996522
"10293",7,5.32432090799,1.68141109132,5.2958073621,1.70092854542
"10294",3,5.32432090799,1.68141109132,5.38203033615,1.75226771646
"10295",5,5.32432090799,1.68141109132,5.38781780277,1.74130354298
"10296",4,5.32432090799,1.68141109132,5.37350007982,1.73697943591
"10297",5,5.32432090799,1.68141109132,5.36179252454,1.72982776217
"10298",3,5.32432090799,1.68141109132,5.34877111548,1.72447158543
"10299",3,5.32432090799,1.68141109132,5.37095534191,1.72393969135
"10300",8,5.32432090799,1.68141109132,5.28554644053,1.70257445818
"10301",8,5.32432090799,1.68141109132,5.28805740581,1.6877685136
"10302",7,5.32432090799,1.68141109132,5.27297425041,1.68989303261
"10303",6,5.32432090799,1.68141109132,5.33648632898,1.72352918372
"10304",4,5.32432090799,1.68141109132,5.24755404585,1.66084672528
"10305",3,5.32432090799,1.68141109132,5.2813523483,1.65926201579
"10306",7,5.32432090799,1.68141109132,5.28808965951,1.64945510407
"10307",10,5.32432090799,1.68141109132,5.29698858835,1.65792549259
"10308",6,5.32432090799,1.68141109132,5.26018706486,1.64633021099
"10309",13,5.32432090799,1.68141109132,5.29207910434,1.63695325848
"10310",9,5.32432090799,1.68141109132,5.30313324525,1.63571571125
"10311",4,5.32432090799,1.68141109132,5.27726808693,1.71092794999
"10312",4,5.32432090799,1.68141109132,5.36417485476,1.68510600886
"10313",24,5.32432090799,1.68141109132,5.3519579353,1.67886801644
"10314",24,5.30963450899,1.67850980981,5.31169208427,1.69564068562
"10315",18,5.30963450899,1.67850980981,5.30505264974,1.69151921104
"10316",18,5.30963450899,1.67850980981,5.33689553133,1.68871797333
"10317",32,5.30963450899,1.67850980981,5.31523245143,1.68372534453
"10318",19,5.30963450899,1.67850980981,5.32432090799,1.68141109132
"10319",94,5.30963450899,1.67850980981,5.30963450899,1.67850980981
"10320",13,5.30963450899,1.67850980981,5.33048686888,1.67487562074
"10321",8,5.30963450899,1.67850980981,5.34618680443,1.67263453371
"10322",22,5.30963450899,1.67850980981,5.30574117545,1.67010518123
"10323",18,5.30963450899,1.67850980981,5.31119213721,1.66259087756
"10324",13,5.30963450899,1.67850980981,5.31600609789,1.65406781011
"10325",7,5.30963450899,1.67850980981,5.32633024482,1.65008564359
"10326",13,5.30963450899,1.67850980981,5.31517843535,1.63893838518
"10327",14,5.30963450899,1.67850980981,5.33355439032,1.63849180122
"10328",9,5.30963450899,1.67850980981,5.37939187546,1.63527381163
"10329",5,5.30963450899,1.67850980981,5.32457871055,1.62826315797
"10330",16,5.30963450899,1.67850980981,5.36837156901,1.62597566547
"10331",3,5.30963450899,1.67850980981,5.34751517847,1.71754764078
"10332",21,5.30963450899,1.67850980981,5.29929093351,1.68160264851
"10333",3,5.30963450899,1.67850980981,5.2560963532,1.74183369104
"10334",8,5.30963450899,1.67850980981,5.3519579353,1.67886801644
"10335",9,5.33048686888,1.67487562074,5.35926886928,1.70683392907
"10336",21,5.33048686888,1.67487562074,5.34344372071,1.70694228965
"10337",8,5.33048686888,1.67487562074,5.4046593222,1.70058887117
"10338",18,5.33048686888,1.67487562074,5.34848402031,1.69849718152
"10339",8,5.33048686888,1.67487562074,5.36196671299,1.69577075973
"10340",11,5.33048686888,1.67487562074,5.3517633396,1.69137651137
"10341",18,5.33048686888,1.67487562074,5.33140769784,1.70249529998
"10342",26,5.33048686888,1.67487562074,5.318703069,1.70263278743
"10343",22,5.33048686888,1.67487562074,5.31169208427,1.69564068562
"10344",13,5.33048686888,1.67487562074,5.30505264974,1.69151921104
"10345",21,5.33048686888,1.67487562074,5.32346043739,1.69161735747
"10346",29,5.33048686888,1.67487562074,5.32878689422,1.68850696015
"10347",31,5.33048686888,1.67487562074,5.33689553133,1.68871797333
"10348",30,5.33048686888,1.67487562074,5.34378835694,1.68516555834
"10349",29,5.33048686888,1.67487562074,5.31523245143,1.68372534453
"10350",42,5.33048686888,1.67487562074,5.32432090799,1.68141109132
"10351",86,5.33048686888,1.67487562074,5.33048686888,1.67487562074
"10352",37,5.33048686888,1.67487562074,5.34618680443,1.67263453371
"10353",41,5.33048686888,1.67487562074,5.31847448549,1.67193066361
"10354",34,5.33048686888,1.67487562074,5.30574117545,1.67010518123
"10355",49,5.33048686888,1.67487562074,5.33838242289,1.66841872085
"10356",45,5.33048686888,1.67487562074,5.36016128362,1.66715411888
"10357",35,5.33048686888,1.67487562074,5.32341180259,1.66429025058
"10358",28,5.33048686888,1.67487562074,5.34700005202,1.66276378934
"10359",26,5.33048686888,1.67487562074,5.33465932521,1.66151934175
"10360",27,5.33048686888,1.67487562074,5.31600609789,1.65406781011
"10361",28,5.33048686888,1.67487562074,5.3718913038,1.65416684716
"10362",29,5.33048686888,1.67487562074,5.32633024482,1.65008564359
"10363",26,5.33048686888,1.67487562074,5.31517843535,1.63893838518
"10364",31,5.33048686888,1.67487562074,5.33355439032,1.63849180122
"10365",27,5.33048686888,1.67487562074,5.32457871055,1.62826315797
"10366",29,5.33048686888,1.67487562074,5.38444914421,1.62846114182
"10367",29,5.33048686888,1.67487562074,5.34727797053,1.63050354273
"10368",39,5.33048686888,1.67487562074,5.36837156901,1.62597566547
"10369",24,5.33048686888,1.67487562074,5.33510400644,1.61892419079
"10370",18,5.33048686888,1.67487562074,5.38929924939,1.61702702203
"10371",24,5.33048686888,1.67487562074,5.31591730137,1.61727939764
"10372",12,5.33048686888,1.67487562074,5.31908232795,1.60010450387
"10373",8,5.33048686888,1.67487562074,5.3062109978,1.59645295649
"10374",16,5.33048686888,1.67487562074,5.32901026671,1.59360424241
"10375",8,5.33048686888,1.67487562074,5.29297579408,1.58415204042
"10376",4,5.33048686888,1.67487562074,5.31167254065,1.76790887719
"10377",4,5.33048686888,1.67487562074,5.30335494335,1.75265384428
"10378",8,5.33048686888,1.67487562074,5.31000819248,1.75093571252
"10379",7,5.33048686888,1.67487562074,5.29423978688,1.73569067898
"10380",3,5.33048686888,1.67487562074,5.31211753195,1.72484125849
"10381",9,5.33048686888,1.67487562074,5.33018230668,1.71198996522
"10382",4,5.33048686888,1.67487562074,5.30411225586,1.70569047282
"10383",7,5.33048686888,1.67487562074,5.2958073621,1.70092854542
"10384",3,5.33048686888,1.67487562074,5.39311785233,1.74872320693
"10385",6,5.33048686888,1.67487562074,5.36212427176,1.73758209465
"10386",3,5.33048686888,1.67487562074,5.27465060121,1.70088905825
"10387",5,5.33048686888,1.67487562074,5.264688018,1.6945011686
"10388",17,5.33048686888,1.67487562074,5.29929093351,1.68160264851
"10389",6,5.33048686888,1.67487562074,5.25907420498,1.68095635445
"10390",3,5.33048686888,1.67487562074,5.33785802469,1.78542455378
"10391",4,5.33048686888,1.67487562074,5.35501850238,1.74841248535
"10392",8,5.33048686888,1.67487562074,5.27484982389,1.66913738226
"10393",10,5.33048686888,1.67487562074,5.27361041469,1.65781857421
"10394",7,5.33048686888,1.67487562074,5.22708355068,1.65983587098
"10395",8,5.33048686888,1.67487562074,5.24070359934,1.65018319726
"10396",14,5.33048686888,1.67487562074,5.28808965951,1.64945510407
"10397",3,5.33048686888,1.67487562074,5.38885502987,1.86164503295
"10398",4,5.33048686888,1.67487562074,5.29259049621,1.70993279156
"10399",6,5.33048686888,1.67487562074,5.36417485476,1.68510600886
"10400",34,5.33048686888,1.67487562074,5.3519579353,1.67886801644
"10401",7,5.34618680443,1.67263453371,5.37255314196,1.67440013586
"10402",4,5.34618680443,1.67263453371,5.31169208427,1.69564068562
"10403",15,5.34618680443,1.67263453371,5.33689553133,1.68871797333
"10404",16,5.34618680443,1.67263453371,5.34378835694,1.68516555834
"10405",8,5.34618680443,1.67263453371,5.30963450899,1.67850980981
"10406",103,5.34618680443,1.67263453371,5.34618680443,1.67263453371
"10407",5,5.34618680443,1.67263453371,5.31847448549,1.67193066361
"10408",9,5.34618680443,1.67263453371,5.30574117545,1.67010518123
"10409",37,5.34618680443,1.67263453371,5.33838242289,1.66841872085
"10410",62,5.34618680443,1.67263453371,5.36016128362,1.66715411888
"10411",11,5.34618680443,1.67263453371,5.32341180259,1.66429025058
"10412",34,5.34618680443,1.67263453371,5.34700005202,1.66276378934
"10413",15,5.34618680443,1.67263453371,5.33465932521,1.66151934175
"10414",9,5.34618680443,1.67263453371,5.31600609789,1.65406781011
"10415",6,5.34618680443,1.67263453371,5.32633024482,1.65008564359
"10416",6,5.34618680443,1.67263453371,5.38444914421,1.62846114182
"10417",11,5.34618680443,1.67263453371,5.34727797053,1.63050354273
"10418",22,5.34618680443,1.67263453371,5.36837156901,1.62597566547
"10419",6,5.34618680443,1.67263453371,5.35744042001,1.71450832757
"10420",16,5.34618680443,1.67263453371,5.36417485476,1.68510600886
"10421",39,5.34618680443,1.67263453371,5.3519579353,1.67886801644
"10422",10,5.31847448549,1.67193066361,5.35926886928,1.70683392907
"10423",13,5.31847448549,1.67193066361,5.34344372071,1.70694228965
"10424",10,5.31847448549,1.67193066361,5.3517633396,1.69137651137
"10425",6,5.31847448549,1.67193066361,5.415328755,1.69279183098
"10426",5,5.31847448549,1.67193066361,5.37255314196,1.67440013586
"10427",15,5.31847448549,1.67193066361,5.3838638832,1.6604564691
"10428",46,5.31847448549,1.67193066361,5.318703069,1.70263278743
"10429",38,5.31847448549,1.67193066361,5.31169208427,1.69564068562
"10430",47,5.31847448549,1.67193066361,5.30505264974,1.69151921104
"10431",60,5.31847448549,1.67193066361,5.32346043739,1.69161735747
"10432",51,5.31847448549,1.67193066361,5.32878689422,1.68850696015
"10433",28,5.31847448549,1.67193066361,5.33689553133,1.68871797333
"10434",37,5.31847448549,1.67193066361,5.34378835694,1.68516555834
"10435",71,5.31847448549,1.67193066361,5.31523245143,1.68372534453
"10436",45,5.31847448549,1.67193066361,5.32432090799,1.68141109132
"10437",45,5.31847448549,1.67193066361,5.30963450899,1.67850980981
"10438",45,5.31847448549,1.67193066361,5.33048686888,1.67487562074
"10439",58,5.31847448549,1.67193066361,5.34618680443,1.67263453371
"10440",84,5.31847448549,1.67193066361,5.31847448549,1.67193066361
"10441",62,5.31847448549,1.67193066361,5.30574117545,1.67010518123
"10442",41,5.31847448549,1.67193066361,5.33838242289,1.66841872085
"10443",40,5.31847448549,1.67193066361,5.31119213721,1.66259087756
"10444",39,5.31847448549,1.67193066361,5.32341180259,1.66429025058
"10445",34,5.31847448549,1.67193066361,5.34700005202,1.66276378934
"10446",33,5.31847448549,1.67193066361,5.33465932521,1.66151934175
"10447",43,5.31847448549,1.67193066361,5.31600609789,1.65406781011
"10448",47,5.31847448549,1.67193066361,5.36050292274,1.64717870622
"10449",50,5.31847448549,1.67193066361,5.32633024482,1.65008564359
"10450",42,5.31847448549,1.67193066361,5.31517843535,1.63893838518
"10451",38,5.31847448549,1.67193066361,5.33355439032,1.63849180122
"10452",48,5.31847448549,1.67193066361,5.37939187546,1.63527381163
"10453",48,5.31847448549,1.67193066361,5.38444914421,1.62846114182
"10454",70,5.31847448549,1.67193066361,5.36837156901,1.62597566547
"10455",26,5.31847448549,1.67193066361,5.38929924939,1.61702702203
"10456",37,5.31847448549,1.67193066361,5.31591730137,1.61727939764
"10457",40,5.31847448549,1.67193066361,5.30011767866,1.61128026291
"10458",28,5.31847448549,1.67193066361,5.31908232795,1.60010450387
"10459",28,5.31847448549,1.67193066361,5.32901026671,1.59360424241
"10460",25,5.31847448549,1.67193066361,5.29297579408,1.58415204042
"10461",6,5.31847448549,1.67193066361,5.31211753195,1.72484125849
"10462",9,5.31847448549,1.67193066361,5.3122825998,1.71569637279
"10463",13,5.31847448549,1.67193066361,5.30056652163,1.71352185412
"10464",11,5.31847448549,1.67193066361,5.33018230668,1.71198996522
"10465",13,5.31847448549,1.67193066361,5.2958073621,1.70092854542
"10466",4,5.31847448549,1.67193066361,5.38620022027,1.76123460853
"10467",6,5.31847448549,1.67193066361,5.35195896075,1.73523005305
"10468",3,5.31847448549,1.67193066361,5.38146337063,1.72859794611
"10469",5,5.31847448549,1.67193066361,5.37095534191,1.72393969135
"10470",4,5.31847448549,1.67193066361,5.38634488225,1.72140571738
"10471",5,5.31847448549,1.67193066361,5.41276766192,1.72013753169
"10472",6,5.31847448549,1.67193066361,5.35744042001,1.71450832757
"10473",7,5.31847448549,1.67193066361,5.26049390993,1.70522964407
"10474",5,5.31847448549,1.67193066361,5.28554644053,1.70257445818
"10475",7,5.31847448549,1.67193066361,5.27465060121,1.70088905825
"10476",5,5.31847448549,1.67193066361,5.264688018,1.6945011686
"10477",9,5.31847448549,1.67193066361,5.27297425041,1.68989303261
"10478",27,5.31847448549,1.67193066361,5.29929093351,1.68160264851
"10479",6,5.31847448549,1.67193066361,5.27717728675,1.67876994074
"10480",7,5.31847448549,1.67193066361,5.25395168972,1.67284463444
"10481",5,5.31847448549,1.67193066361,5.3320733727,1.76207649927
"10482",3,5.31847448549,1.67193066361,5.34319918973,1.7506929147
"10483",4,5.31847448549,1.67193066361,5.33643197136,1.74621161202
"10484",9,5.31847448549,1.67193066361,5.27484982389,1.66913738226
"10485",7,5.31847448549,1.67193066361,5.24755404585,1.66084672528
"10486",5,5.31847448549,1.67193066361,5.27361041469,1.65781857421
"10487",12,5.31847448549,1.67193066361,5.28808965951,1.64945510407
"10488",31,5.31847448549,1.67193066361,5.29698858835,1.65792549259
"10489",14,5.31847448549,1.67193066361,5.26018706486,1.64633021099
"10490",23,5.31847448549,1.67193066361,5.29207910434,1.63695325848
"10491",7,5.31847448549,1.67193066361,5.27457228432,1.72936632637
"10492",6,5.31847448549,1.67193066361,5.27871898438,1.71979282597
"10493",3,5.31847448549,1.67193066361,5.39891039944,1.7178546642
"10494",36,5.31847448549,1.67193066361,5.3519579353,1.67886801644
"10495",7,5.30574117545,1.67010518123,5.34344372071,1.70694228965
"10496",7,5.30574117545,1.67010518123,5.34848402031,1.69849718152
"10497",5,5.30574117545,1.67010518123,5.37255314196,1.67440013586
"10498",14,5.30574117545,1.67010518123,5.30505264974,1.69151921104
"10499",6,5.30574117545,1.67010518123,5.33689553133,1.68871797333
"10500",11,5.30574117545,1.67010518123,5.32432090799,1.68141109132
"10501",54,5.30574117545,1.67010518123,5.30963450899,1.67850980981
"10502",20,5.30574117545,1.67010518123,5.33048686888,1.67487562074
"10503",14,5.30574117545,1.67010518123,5.34618680443,1.67263453371
"10504",21,5.30574117545,1.67010518123,5.31847448549,1.67193066361
"10505",102,5.30574117545,1.67010518123,5.30574117545,1.67010518123
"10506",10,5.30574117545,1.67010518123,5.36016128362,1.66715411888
"10507",29,5.30574117545,1.67010518123,5.31119213721,1.66259087756
"10508",14,5.30574117545,1.67010518123,5.32341180259,1.66429025058
"10509",19,5.30574117545,1.67010518123,5.33465932521,1.66151934175
"10510",24,5.30574117545,1.67010518123,5.31600609789,1.65406781011
"10511",14,5.30574117545,1.67010518123,5.32633024482,1.65008564359
"10512",20,5.30574117545,1.67010518123,5.31517843535,1.63893838518
"10513",10,5.30574117545,1.67010518123,5.37939187546,1.63527381163
"10514",9,5.30574117545,1.67010518123,5.32457871055,1.62826315797
"10515",13,5.30574117545,1.67010518123,5.38444914421,1.62846114182
"10516",19,5.30574117545,1.67010518123,5.38929924939,1.61702702203
"10517",16,5.30574117545,1.67010518123,5.3062109978,1.59645295649
"10518",9,5.30574117545,1.67010518123,5.29297579408,1.58415204042
"10519",3,5.30574117545,1.67010518123,5.30045542456,1.73724700204
"10520",5,5.30574117545,1.67010518123,5.31211753195,1.72484125849
"10521",4,5.30574117545,1.67010518123,5.32164723382,1.72235302853
"10522",5,5.30574117545,1.67010518123,5.264688018,1.6945011686
"10523",6,5.30574117545,1.67010518123,5.28805740581,1.6877685136
"10524",12,5.30574117545,1.67010518123,5.27297425041,1.68989303261
"10525",11,5.30574117545,1.67010518123,5.29929093351,1.68160264851
"10526",11,5.30574117545,1.67010518123,5.27484982389,1.66913738226
"10527",9,5.30574117545,1.67010518123,5.24070359934,1.65018319726
"10528",29,5.30574117545,1.67010518123,5.29698858835,1.65792549259
"10529",7,5.30574117545,1.67010518123,5.26856866806,1.62706240702
"10530",10,5.30574117545,1.67010518123,5.3519579353,1.67886801644
"10531",5,5.33838242289,1.66841872085,5.34618680443,1.67263453371
"10532",83,5.33838242289,1.66841872085,5.33838242289,1.66841872085
"10533",16,5.33838242289,1.66841872085,5.34700005202,1.66276378934
"10534",23,5.33838242289,1.66841872085,5.33465932521,1.66151934175
"10535",7,5.33838242289,1.66841872085,5.3718913038,1.65416684716
"10536",4,5.33838242289,1.66841872085,5.26793216433,1.64718722658
"10537",18,5.33838242289,1.66841872085,5.3519579353,1.67886801644
"10538",6,5.36016128362,1.66715411888,5.33838242289,1.66841872085
"10539",103,5.36016128362,1.66715411888,5.36016128362,1.66715411888
"10540",7,5.36016128362,1.66715411888,5.31119213721,1.66259087756
"10541",6,5.36016128362,1.66715411888,5.33465932521,1.66151934175
"10542",3,5.36016128362,1.66715411888,5.32901026671,1.59360424241
"10543",11,5.36016128362,1.66715411888,5.3519579353,1.67886801644
"10544",7,5.31119213721,1.66259087756,5.35926886928,1.70683392907
"10545",10,5.31119213721,1.66259087756,5.34848402031,1.69849718152
"10546",8,5.31119213721,1.66259087756,5.3517633396,1.69137651137
"10547",4,5.31119213721,1.66259087756,5.39016691768,1.68012759637
"10548",10,5.31119213721,1.66259087756,5.3838638832,1.6604564691
"10549",21,5.31119213721,1.66259087756,5.33140769784,1.70249529998
"10550",37,5.31119213721,1.66259087756,5.318703069,1.70263278743
"10551",19,5.31119213721,1.66259087756,5.31169208427,1.69564068562
"10552",22,5.31119213721,1.66259087756,5.32878689422,1.68850696015
"10553",10,5.31119213721,1.66259087756,5.33689553133,1.68871797333
"10554",16,5.31119213721,1.66259087756,5.34378835694,1.68516555834
"10555",43,5.31119213721,1.66259087756,5.31523245143,1.68372534453
"10556",36,5.31119213721,1.66259087756,5.32432090799,1.68141109132
"10557",81,5.31119213721,1.66259087756,5.30963450899,1.67850980981
"10558",37,5.31119213721,1.66259087756,5.33048686888,1.67487562074
"10559",35,5.31119213721,1.66259087756,5.34618680443,1.67263453371
"10560",47,5.31119213721,1.66259087756,5.31847448549,1.67193066361
"10561",80,5.31119213721,1.66259087756,5.30574117545,1.67010518123
"10562",35,5.31119213721,1.66259087756,5.33838242289,1.66841872085
"10563",121,5.31119213721,1.66259087756,5.31119213721,1.66259087756
"10564",41,5.31119213721,1.66259087756,5.32341180259,1.66429025058
"10565",17,5.31119213721,1.66259087756,5.34700005202,1.66276378934
"10566",36,5.31119213721,1.66259087756,5.33465932521,1.66151934175
"10567",29,5.31119213721,1.66259087756,5.33911160177,1.65134597769
"10568",30,5.31119213721,1.66259087756,5.31600609789,1.65406781011
"10569",18,5.31119213721,1.66259087756,5.3718913038,1.65416684716
"10570",29,5.31119213721,1.66259087756,5.32633024482,1.65008564359
"10571",61,5.31119213721,1.66259087756,5.31517843535,1.63893838518
"10572",34,5.31119213721,1.66259087756,5.33355439032,1.63849180122
